protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|Q9HPD1,HALSA,NA,RL2,1,23,2,15,17,5,34,9,10,13,9,3,6,15,4,25,12,14,22,1,1
sp|P15010,HALSA,NA,RS19,1,8,0,4,20,6,12,6,4,3,13,4,2,6,6,13,8,12,9,0,4
sp|P15008,HALSA,NA,RL22,1,17,1,12,15,3,10,5,8,10,7,4,6,4,5,9,14,7,14,2,3
sp|P15009,HALSA,NA,RS3,1,33,0,40,53,9,27,3,19,12,22,8,8,11,9,11,5,9,19,1,3
sp|P22665,HALSA,NA,RL29,1,9,0,5,11,0,4,0,5,4,7,2,2,3,1,7,3,5,2,0,1
sp|O24786,HALSA,NA,RS17,1,6,3,9,11,3,8,3,4,5,4,3,2,6,1,7,8,8,15,0,3
sp|Q9HPC2,HALSA,NA,RS4E,1,20,0,25,21,8,24,5,10,7,13,2,12,8,6,9,11,16,28,1,7
sp|P50558,HALSA,NA,RL5,1,10,0,15,16,8,14,4,8,5,10,4,9,9,9,13,9,13,16,0,3
sp|Q9HPC0,HALSA,NA,RS14Z,1,2,4,2,7,2,6,1,2,3,2,2,0,0,3,6,3,3,1,1,2
sp|Q9HPB9,HALSA,NA,RS8,1,12,1,8,10,5,16,4,6,3,7,3,6,5,2,6,9,5,13,1,8
sp|Q9HPB8,HALSA,NA,RL6,1,12,0,21,20,5,13,5,7,6,7,3,2,6,6,8,9,13,29,2,4
sp|Q9HPB7,HALSA,NA,RL32,1,27,0,23,31,4,20,4,7,14,13,1,7,10,8,20,12,16,19,1,2
sp|Q9HPB6,HALSA,NA,RL19E,1,17,0,15,14,2,14,1,5,7,8,3,7,2,8,18,9,5,7,1,6
sp|P50562,HALSA,NA,RL18,1,25,0,16,12,3,15,6,5,6,17,3,4,10,4,14,10,13,12,2,6
sp|Q9HPB4,HALSA,NA,RS5,1,16,4,16,18,3,24,3,9,9,17,5,6,8,8,16,10,13,21,3,3
sp|Q9HPB3,HALSA,NA,RL30,1,16,1,17,12,1,14,7,6,3,15,5,3,8,4,6,8,11,13,1,3
tr|Q9HP90,HALSA,NA,Q9HP90,1,15,0,23,12,2,9,2,2,0,13,5,0,4,4,12,7,11,19,0,3
sp|Q9HP78,HALSA,NA,IF5A,1,11,1,8,15,2,8,1,9,11,6,5,4,4,11,5,6,5,10,1,4
tr|Q9HP49,HALSA,NA,Q9HP49,1,45,0,5,7,5,6,1,5,3,10,6,4,37,65,20,30,11,9,1,3
sp|Q9HP43,HALSA,NA,CARB,1,131,8,94,91,25,91,12,45,16,68,22,23,53,27,63,59,63,119,7,25
sp|Q9HP42,HALSA,NA,CARA,1,48,3,39,17,8,32,10,13,2,25,6,9,23,9,20,13,31,33,1,11
tr|Q9HP38,HALSA,NA,Q9HP38,1,45,5,26,23,10,37,13,7,5,25,6,9,16,8,23,14,22,44,6,3
sp|Q9HP33,HALSA,NA,GUAAB,1,29,1,23,40,9,24,8,17,7,18,6,2,12,8,23,14,17,37,2,8
sp|Q9HP27,HALSA,NA,SYT,1,44,3,78,69,24,49,20,24,19,51,10,14,27,18,44,27,32,50,8,29
tr|Q9HP14,HALSA,NA,Q9HP14,1,43,4,22,20,2,25,4,13,7,17,3,9,9,6,9,15,12,30,1,7
tr|Q9HNZ7,HALSA,NA,Q9HNZ7,1,46,1,46,48,10,35,6,25,12,28,14,10,21,10,20,17,21,32,6,14
tr|Q9HNW7,HALSA,NA,Q9HNW7,1,49,1,34,31,14,25,10,7,11,27,8,9,14,7,20,14,23,32,5,11
tr|Q9HNW6,HALSA,NA,Q9HNW6,1,17,1,23,17,9,20,8,10,0,8,5,6,12,3,11,8,15,12,1,3
tr|Q9HNV6,HALSA,NA,Q9HNV6,1,47,2,34,23,17,25,11,8,3,19,7,7,19,14,20,15,14,20,6,11
tr|Q9HNV1,HALSA,NA,Q9HNV1,1,39,0,17,25,9,20,1,6,2,15,2,7,6,16,13,21,29,21,4,11
sp|Q9HNS5,HALSA,NA,GLPK,1,59,2,47,41,13,42,10,22,10,44,9,15,16,15,28,31,45,32,14,15
tr|Q9HNS4,HALSA,NA,Q9HNS4,1,66,12,55,43,9,54,20,20,8,39,14,13,24,18,40,20,45,54,7,9
tr|Q9HNR0,HALSA,NA,Q9HNR0,1,61,2,24,19,15,48,2,28,9,50,8,21,20,22,29,39,41,54,3,14
sp|Q9HNQ2,HALSA,NA,IF2P,1,58,0,65,48,16,53,8,29,22,47,11,15,31,18,33,26,35,73,4,8
sp|Q9HNP9,HALSA,NA,PAN2,1,43,0,46,41,13,23,5,19,11,37,10,13,21,16,31,26,19,31,0,6
tr|Q9HNP8,HALSA,NA,Q9HNP8,1,66,2,67,55,19,31,18,23,10,57,15,18,22,24,42,38,42,42,5,36
tr|Q9HNP2,HALSA,NA,Q9HNP2,1,17,0,13,14,1,12,2,6,3,16,1,3,7,5,12,10,12,10,2,5
sp|Q9HNN4,HALSA,NA,Y2021,1,54,1,69,46,30,40,20,12,10,26,13,4,19,12,27,24,24,35,8,18
sp|Q9HNM7,HALSA,NA,NADE,1,37,2,29,14,5,23,6,9,5,22,6,7,13,7,16,11,18,29,1,8
sp|Q9HNL4,HALSA,NA,RS24,1,11,0,13,12,2,4,5,4,7,8,3,2,3,3,7,5,4,8,0,1
tr|Q9HNK4,HALSA,NA,Q9HNK4,1,53,3,33,32,10,43,9,18,5,31,10,15,16,14,29,22,25,33,3,6
sp|Q9HNJ5,HALSA,NA,RL40,1,4,4,2,4,0,1,0,1,4,3,2,4,1,1,7,4,3,1,0,1
tr|Q9HNI7,HALSA,NA,Q9HNI7,1,38,1,31,21,10,28,3,12,7,31,4,12,15,12,12,27,22,25,3,6
sp|Q9HNI2,HALSA,NA,GLN1A,1,52,3,47,38,25,35,13,25,13,28,8,17,21,10,23,27,22,30,3,14
sp|Q9HNI0,HALSA,NA,THSB,1,65,1,65,51,7,48,10,28,19,47,17,19,11,26,20,34,29,55,0,4
tr|Q9HNH4,HALSA,NA,Q9HNH4,1,52,1,45,22,9,28,11,12,10,37,12,11,13,4,22,25,16,28,4,14
tr|Q9HNF8,HALSA,NA,Q9HNF8,1,23,2,28,29,14,28,8,16,5,23,5,9,13,7,14,17,23,25,7,12
sp|Q9HNE4,HALSA,NA,VATB,1,33,1,47,53,16,44,6,27,9,39,14,14,24,14,27,19,30,37,1,16
sp|Q9HNE3,HALSA,NA,VATA,1,46,3,51,66,15,49,6,34,11,42,13,13,35,25,26,29,43,51,9,18
sp|Q9HND8,HALSA,NA,VATI,1,85,0,59,54,38,72,21,27,13,87,13,9,29,14,23,43,43,62,6,24
tr|Q9HNC2,HALSA,NA,Q9HNC2,1,28,0,14,25,9,11,0,3,2,8,2,5,9,3,18,7,17,18,2,9
sp|Q9HN88,HALSA,NA,KPRS,1,47,2,28,13,6,20,6,10,2,22,3,1,18,9,13,20,24,32,0,5
sp|Q9HN83,HALSA,NA,SYW1,1,76,5,60,45,23,37,14,16,8,42,11,6,23,17,32,23,26,29,4,16
tr|Q9HN76,HALSA,NA,Q9HN76,1,32,0,21,30,16,27,5,18,8,19,9,3,22,6,18,14,15,23,1,10
sp|Q9HN70,HALSA,NA,THSA,1,65,0,61,57,6,62,6,28,19,41,21,17,13,23,19,27,35,58,0,4
sp|Q9HN50,HALSA,NA,SAHH,1,59,3,36,44,9,36,16,18,8,31,14,16,14,6,22,15,27,40,3,10
sp|Q9HN45,HALSA,NA,PCNA,1,27,1,38,17,6,14,8,19,6,32,6,4,9,8,7,12,12,16,0,5
tr|Q9HN32,HALSA,NA,Q9HN32,1,11,0,9,6,1,1,0,1,4,6,1,2,1,1,3,1,1,5,0,1
tr|Q9HN25,HALSA,NA,Q9HN25,1,44,3,23,16,11,21,4,4,4,16,4,8,17,8,10,23,23,20,3,7
sp|P00216,HALSA,NA,FER,1,14,4,17,16,2,9,1,7,5,9,5,4,3,5,3,4,4,8,2,7
sp|Q9HN05,HALSA,NA,UPP,1,21,1,27,14,9,21,4,13,6,21,6,1,10,3,12,9,25,21,0,3
tr|Q9HMZ6,HALSA,NA,Q9HMZ6,1,35,2,40,13,8,7,8,6,3,20,4,2,10,7,19,15,30,20,1,4
tr|Q9HMZ2,HALSA,NA,Q9HMZ2,1,17,1,28,16,8,15,7,6,1,13,2,4,10,6,10,9,10,15,3,7
sp|Q9HMY8,HALSA,NA,GSA,1,46,5,33,29,19,50,16,17,5,30,6,11,24,17,27,19,31,46,3,11
tr|Q9HMW9,HALSA,NA,Q9HMW9,1,56,1,52,48,25,59,12,24,23,40,18,36,34,19,29,51,54,35,7,35
tr|Q9HMW8,HALSA,NA,Q9HMW8,1,24,0,36,24,2,19,0,13,4,21,10,5,13,7,22,14,27,36,2,6
tr|Q9HMV3,HALSA,NA,Q9HMV3,1,25,2,24,15,3,18,11,9,1,14,6,7,13,9,17,7,11,27,2,6
sp|Q9HMV2,HALSA,NA,TNAA,1,67,6,44,28,18,36,15,12,3,30,9,13,20,16,33,18,23,45,1,11
tr|Q9HMV1,HALSA,NA,Q9HMV1,1,37,2,37,22,9,31,3,24,2,28,9,12,13,5,25,24,27,38,2,3
tr|Q9HMU8,HALSA,NA,Q9HMU8,1,39,1,31,19,9,26,3,18,6,28,5,9,11,7,15,21,28,23,0,5
tr|Q9HMU7,HALSA,NA,Q9HMU7,1,9,0,15,6,1,4,3,0,2,6,2,1,5,1,7,4,7,7,1,3
tr|Q9HMR0,HALSA,NA,Q9HMR0,1,95,1,53,33,12,49,11,24,4,44,6,17,19,11,30,16,34,58,2,8
sp|Q9HMQ3,HALSA,NA,ARLY,1,115,4,42,30,14,45,7,8,3,38,6,6,18,8,29,23,29,51,3,6
sp|Q9HMQ2,HALSA,NA,ASSY,1,66,5,27,37,11,36,10,11,8,30,5,10,16,10,18,16,27,34,6,13
sp|Q9HMN2,HALSA,NA,PFDA,1,20,0,13,23,0,12,0,6,4,12,5,0,2,29,3,7,4,12,0,2
sp|Q9HMM6,HALSA,NA,CSD,1,56,2,44,33,12,32,17,20,6,30,10,13,18,12,15,13,24,36,4,18
sp|Q9HMM4,HALSA,NA,RADA,1,34,0,29,33,12,30,10,13,17,32,7,15,12,14,16,16,20,26,2,5
tr|Q9HMK7,HALSA,NA,Q9HMK7,1,34,4,18,28,7,36,8,12,7,28,16,12,16,15,22,16,24,19,4,11
sp|Q9HMK3,HALSA,NA,SYFB,1,59,3,74,42,19,41,17,27,8,50,7,9,32,11,42,16,47,44,3,16
sp|Q9HMK2,HALSA,NA,PYRD,1,44,0,27,22,11,34,6,9,8,34,3,13,23,12,22,15,22,35,1,8
tr|Q9HMK1,HALSA,NA,Q9HMK1,1,10,0,12,11,2,7,2,5,7,4,2,4,5,2,10,5,7,4,3,1
sp|Q9HMH9,HALSA,NA,PYRC,1,67,3,49,26,15,38,16,11,5,27,5,7,20,4,33,18,28,40,7,3
tr|Q9HMG5,HALSA,NA,Q9HMG5,1,39,3,31,25,10,39,10,4,2,28,7,5,11,4,21,12,15,27,5,7
tr|Q9HMF1,HALSA,NA,Q9HMF1,1,66,7,58,63,21,63,12,34,18,52,17,19,28,20,30,43,43,48,5,14
tr|Q9HMD0,HALSA,NA,Q9HMD0,1,7,2,12,13,3,4,0,5,3,4,1,2,3,4,3,3,5,11,1,3
tr|Q9HMB7,HALSA,NA,Q9HMB7,1,53,1,58,51,20,27,19,21,9,47,5,6,26,17,30,23,30,32,9,18
tr|Q9HMB6,HALSA,NA,Q9HMB6,1,42,8,32,29,8,45,8,16,5,19,9,3,16,5,19,16,17,39,2,9
tr|Q9HMA2,HALSA,NA,Q9HMA2,1,73,12,97,85,25,87,23,38,32,87,15,27,37,26,72,61,73,83,1,28
tr|Q9HM99,HALSA,NA,Q9HM99,1,54,3,37,45,23,30,16,14,8,34,12,14,20,16,31,12,26,40,7,15
