protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|Q01149,MOUSE,CGH+17,CO1A2,1,123,9,42,62,22,381,11,28,48,63,11,38,223,39,73,77,45,57,4,16
sp|P28481,MOUSE,CGH+17,CO2A1,1,136,19,67,74,24,404,8,35,65,59,20,33,257,61,74,56,44,33,7,11
sp|P08121,MOUSE,CGH+17,CO3A1,1,95,22,54,75,25,414,19,39,61,43,20,45,285,42,58,83,33,30,7,14
sp|P01027,MOUSE,CGH+17,CO3,1,107,27,90,115,60,101,34,97,119,152,40,68,79,78,73,106,99,142,17,59
sp|Q3U962,MOUSE,CGH+17,CO5A2,1,82,18,65,77,19,402,17,40,60,63,27,39,264,59,75,60,57,54,6,13
sp|Q02788,MOUSE,CGH+17,CO6A2,1,56,20,70,64,38,157,18,41,52,62,16,37,90,47,71,56,47,67,4,21
sp|Q60847,MOUSE,CGH+17,COCA1,1,171,21,175,199,92,283,32,146,153,206,39,120,272,113,173,234,273,267,31,120
sp|O35206,MOUSE,CGH+17,COFA1,1,89,8,64,90,47,210,20,47,43,100,26,35,184,46,54,101,90,88,10,15
sp|Q9R0G6,MOUSE,CGH+17,COMP,1,45,46,96,31,26,73,14,18,21,38,9,45,50,45,46,37,36,58,10,11
sp|Q9JIF7,MOUSE,CGH+17,COPB,1,75,20,58,72,28,29,21,63,69,118,28,43,39,35,42,62,51,73,4,23
sp|Q8CG14,MOUSE,CGH+17,CS1A,1,29,27,36,48,37,56,14,35,36,34,12,37,49,28,20,50,39,57,12,32
sp|P07141,MOUSE,CGH+17,CSF1,1,33,12,32,44,17,32,14,19,24,54,7,24,49,29,29,57,38,27,7,4
sp|Q8VHY0,MOUSE,CGH+17,CSPG4,1,197,13,118,144,89,189,76,67,38,280,24,56,172,146,132,180,142,201,23,40
sp|P21460,MOUSE,CGH+17,CYTC,1,17,4,6,6,6,7,4,2,8,14,4,6,7,6,9,10,8,10,2,4
sp|Q62165,MOUSE,CGH+17,DAG1,1,71,6,44,47,21,50,21,49,49,64,16,29,111,29,47,67,76,70,11,15
sp|Q91YP3,MOUSE,CGH+17,DEOC,1,40,6,17,16,10,20,7,17,21,33,6,7,8,10,18,17,25,25,7,8
sp|P26443,MOUSE,CGH+17,DHE3,1,51,6,30,37,23,54,15,36,34,39,14,21,26,12,35,37,27,36,5,20
sp|Q9Z2W0,MOUSE,CGH+17,DNPEP,1,38,10,17,33,18,33,18,27,14,53,11,17,28,18,34,38,24,31,3,8
sp|Q9JHU4,MOUSE,CGH+17,DYHC1,1,311,48,257,382,178,213,90,245,297,517,121,190,187,258,287,270,233,355,77,128
sp|Q9ESD7,MOUSE,CGH+17,DYSF,1,124,40,144,152,105,127,40,96,120,216,43,63,159,88,123,117,98,129,41,65
sp|Q91ZU6,MOUSE,CGH+17,DYST,1,492,91,449,761,166,346,178,318,554,839,146,248,256,527,358,649,405,396,87,127
sp|Q8BMS1,MOUSE,CGH+17,ECHA,1,64,12,33,46,32,72,6,40,66,73,19,24,31,36,34,49,40,67,1,18
sp|Q99JY0,MOUSE,CGH+17,ECHB,1,55,5,24,17,19,33,11,20,33,47,20,17,23,15,22,41,30,29,3,11
sp|P10126,MOUSE,CGH+17,EF1A1,1,39,6,26,27,14,44,10,30,47,26,12,15,25,10,17,24,29,44,5,12
sp|P62631,MOUSE,CGH+17,EF1A2,1,35,6,22,31,13,44,11,35,46,25,11,16,26,12,18,27,27,41,5,12
sp|P23116,MOUSE,CGH+17,EIF3A,1,68,7,133,175,24,50,23,44,87,120,25,36,63,68,212,67,42,49,27,24
sp|Q8R1B4,MOUSE,CGH+17,EIF3C,1,49,12,60,103,24,44,27,46,76,85,29,38,24,48,58,60,45,45,7,31
sp|P60229,MOUSE,CGH+17,EIF3E,1,28,7,30,30,25,11,9,24,26,52,14,25,13,25,26,24,24,26,6,20
sp|Q8QZY1,MOUSE,CGH+17,EIF3L,1,30,4,33,38,28,22,14,32,37,53,18,24,24,38,26,35,21,34,6,47
sp|P54320,MOUSE,CGH+17,ELN,1,181,2,0,0,15,312,1,20,38,55,1,2,94,9,9,11,14,74,0,22
sp|Q99K41,MOUSE,CGH+17,EMIL1,1,80,23,36,88,14,139,17,16,15,134,10,22,76,66,79,79,40,60,7,16
sp|P17182,MOUSE,CGH+17,ENOA,1,45,6,25,29,16,36,6,27,34,34,9,22,17,14,18,28,18,35,3,12
sp|P21550,MOUSE,CGH+17,ENOB,1,47,6,27,28,16,40,8,25,37,38,9,21,17,13,17,21,16,34,3,11
sp|P08113,MOUSE,CGH+17,ENPL,1,43,5,63,109,32,35,10,41,76,69,19,28,22,24,39,54,49,51,9,24
sp|Q8R180,MOUSE,CGH+17,ERO1A,1,23,15,26,41,28,28,12,21,28,55,3,22,17,20,33,28,16,21,10,17
sp|P19096,MOUSE,CGH+17,FAS,1,221,48,114,146,83,196,71,96,102,317,43,78,132,126,125,201,141,183,30,51
sp|P37889,MOUSE,CGH+17,FBLN2,1,98,107,65,104,32,103,25,35,23,82,17,44,94,62,63,77,75,73,7,35
sp|Q61554,MOUSE,CGH+17,FBN1,1,96,361,179,197,85,309,50,143,108,143,52,187,179,95,133,174,164,111,13,94
sp|Q8K0E8,MOUSE,CGH+17,FIBB,1,22,12,35,28,9,39,7,22,33,34,16,27,25,23,29,32,28,25,14,21
sp|Q8VCM7,MOUSE,CGH+17,FIBG,1,23,12,32,23,21,37,10,26,31,33,10,21,15,25,14,31,30,12,11,19
sp|P11276,MOUSE,CGH+17,FINC,1,111,64,123,145,54,203,47,129,78,146,23,110,192,133,132,191,264,191,40,101
sp|Q8BTM8,MOUSE,CGH+17,FLNA,1,182,50,148,159,76,299,66,124,160,136,31,82,207,94,91,190,177,273,17,85
sp|Q80X90,MOUSE,CGH+17,FLNB,1,184,43,156,163,86,276,63,144,174,138,33,87,205,73,76,179,165,254,17,86
sp|P09528,MOUSE,CGH+17,FRIH,1,14,3,14,16,6,8,10,6,13,21,6,9,4,10,8,12,6,6,1,9
sp|P29391,MOUSE,CGH+17,FRIL1,1,17,1,11,17,9,13,7,2,9,26,4,8,5,11,13,8,8,8,1,5
sp|Q62356,MOUSE,CGH+17,FSTL1,1,19,20,17,31,9,17,9,12,28,24,2,16,10,12,11,21,18,16,6,8
sp|P97807,MOUSE,CGH+17,FUMH,1,63,4,16,29,17,41,13,24,32,44,21,28,25,18,21,28,31,41,2,9
sp|P16858,MOUSE,CGH+17,G3P,1,31,5,18,15,12,32,6,22,26,18,10,21,13,6,10,20,21,33,3,11
sp|P06745,MOUSE,CGH+17,G6PI,1,42,4,24,35,28,40,21,34,41,56,15,30,24,24,20,34,32,29,12,13
sp|P62880,MOUSE,CGH+17,GBB2,1,28,13,30,9,12,31,8,20,8,30,9,13,6,12,24,30,24,17,8,8
sp|Q99PT1,MOUSE,CGH+17,GDIR1,1,13,1,14,23,5,10,3,11,19,16,5,7,10,8,10,13,11,13,3,9
sp|Q07235,MOUSE,CGH+17,GDN,1,25,1,11,17,23,21,9,28,30,36,11,25,22,15,15,35,28,33,6,6
sp|P13020,MOUSE,CGH+17,GELS,1,72,7,46,52,32,71,14,24,41,63,14,26,40,43,46,56,37,58,15,23
sp|P03995,MOUSE,CGH+17,GFAP,1,44,1,21,60,9,11,6,12,20,53,11,17,8,29,47,24,23,22,1,11
sp|P28798,MOUSE,CGH+17,GRN,1,32,88,37,15,16,50,23,14,29,40,11,14,51,28,17,34,38,32,10,10
sp|P38647,MOUSE,CGH+17,GRP75,1,73,5,42,52,20,57,7,38,53,47,18,27,23,35,34,40,43,52,2,11
sp|P20029,MOUSE,CGH+17,BIP,1,44,2,47,64,25,52,6,42,61,50,11,28,27,24,28,27,50,53,2,12
sp|P70696,MOUSE,CGH+17,H2B1A,1,11,1,2,8,3,6,3,9,19,6,3,2,3,3,9,14,11,9,0,5
sp|Q64475,MOUSE,CGH+17,H2B1B,1,12,0,3,7,2,6,3,7,20,6,3,3,6,3,8,17,7,8,0,5
sp|Q6ZWY9,MOUSE,CGH+17,H2B1C,1,13,0,3,7,2,7,3,6,20,6,3,3,6,3,8,14,8,9,0,5
sp|Q8CGP1,MOUSE,CGH+17,H2B1K,1,14,0,3,7,2,6,3,6,20,6,3,3,6,3,8,14,8,9,0,5
sp|P10854,MOUSE,CGH+17,H2B1M,1,12,0,3,7,2,7,3,6,20,6,3,3,6,3,8,14,9,9,0,5
sp|P62806,MOUSE,CGH+17,H4,1,7,0,3,4,2,17,2,6,11,8,2,2,1,2,14,2,7,9,0,4
sp|P01942,MOUSE,CGH+17,HBA,1,20,1,9,4,7,11,11,2,11,17,2,2,6,1,3,14,7,10,1,3
sp|P02088,MOUSE,CGH+17,HBB1,1,18,2,9,5,7,13,9,4,11,17,3,6,3,3,3,9,6,14,2,3
sp|P02089,MOUSE,CGH+17,HBB2,1,18,2,8,6,7,12,8,4,12,17,2,7,5,3,3,8,6,14,2,3
sp|P20060,MOUSE,CGH+17,HEXB,1,30,7,21,31,34,30,12,24,28,54,6,21,35,26,27,49,28,37,12,24
sp|Q9Z204,MOUSE,CGH+17,HNRPC,1,23,1,31,29,8,22,2,9,29,18,7,15,15,12,18,38,6,22,0,8
sp|P07901,MOUSE,CGH+17,HS90A,1,33,7,53,99,26,32,12,50,80,62,20,30,21,25,30,43,43,39,4,24
sp|P11499,MOUSE,CGH+17,HS90B,1,37,6,50,97,26,34,13,48,75,62,19,27,23,21,32,49,35,42,4,24
sp|P47877,MOUSE,CGH+17,IBP2,1,20,19,11,22,3,35,9,5,14,36,7,10,31,16,21,13,12,15,1,5
sp|P97290,MOUSE,CGH+17,IC1,1,41,5,29,24,28,15,12,15,32,58,15,15,39,22,13,60,35,31,5,10
sp|P51125,MOUSE,CGH+17,ICAL,1,61,4,62,86,8,45,15,16,100,50,7,13,78,31,24,93,52,35,0,8
sp|P54071,MOUSE,CGH+17,IDHP,1,32,8,30,22,20,34,13,28,37,33,9,16,19,18,23,25,32,29,10,14
sp|P63242,MOUSE,CGH+17,IF5A1,1,12,4,13,12,5,14,4,11,13,13,6,4,5,5,5,8,8,9,0,3
sp|Q62470,MOUSE,CGH+17,ITA3,1,77,21,59,51,34,82,23,37,35,134,23,47,58,53,64,71,60,72,16,36
sp|P11688,MOUSE,CGH+17,ITA5,1,70,20,48,55,45,101,17,37,40,123,9,37,76,66,47,90,50,67,14,41
sp|Q61739,MOUSE,CGH+17,ITA6,1,61,20,69,67,41,81,16,64,72,105,15,58,52,45,61,83,55,73,15,38
sp|P43406,MOUSE,CGH+17,ITAV,1,77,19,65,56,52,85,15,53,51,101,19,54,59,53,50,66,51,73,9,36
sp|P09055,MOUSE,CGH+17,ITB1,1,33,57,40,58,29,64,12,49,56,55,13,58,35,31,30,55,46,49,6,22
sp|P11835,MOUSE,CGH+17,ITB2,1,36,56,45,43,28,64,12,32,49,66,12,41,36,42,39,59,38,48,5,20
sp|Q9Z0T9,MOUSE,CGH+17,ITB6,1,34,58,47,52,25,67,21,42,43,76,13,41,36,28,29,65,42,45,6,17
sp|Q61703,MOUSE,CGH+17,ITIH2,1,50,7,48,56,48,58,25,59,66,84,19,51,54,44,35,74,60,72,11,25
sp|Q61704,MOUSE,CGH+17,ITIH3,1,47,6,57,56,46,64,21,53,61,77,17,47,35,34,34,55,71,73,8,27
sp|A6X935,MOUSE,CGH+17,ITIH4,1,59,3,38,65,41,60,20,43,53,96,23,39,69,63,38,70,55,75,7,25
sp|Q8BI06,MOUSE,CGH+17,CEMIP,1,78,27,85,63,67,121,57,80,76,106,24,57,67,44,80,94,72,86,24,53
sp|Q61765,MOUSE,CGH+17,K1H1,1,24,32,14,48,7,13,3,14,13,46,5,30,24,28,31,26,21,26,2,9
sp|Q6NXH9,MOUSE,CGH+17,K2C73,1,44,11,25,43,16,47,8,22,34,55,12,21,11,26,38,63,21,28,1,13
sp|Q9DCV7,MOUSE,CGH+17,K2C7,1,44,0,22,44,12,33,6,25,27,48,8,22,8,32,32,38,24,20,2,10
sp|Q7TNC6,MOUSE,CGH+17,KI26B,1,160,48,77,139,50,165,33,67,122,177,44,69,160,87,123,325,116,102,13,35
sp|P52480,MOUSE,CGH+17,KPYM,1,58,10,30,38,16,41,12,39,37,40,17,17,23,13,31,26,26,45,3,9
sp|Q9ERE2,MOUSE,CGH+17,KRT81,1,46,32,18,50,12,36,5,20,25,39,9,20,12,19,36,40,20,27,2,13
sp|Q99M74,MOUSE,CGH+17,KRT82,1,36,28,17,52,13,44,5,23,30,56,13,24,15,26,35,37,19,28,2,13
sp|Q9Z2T6,MOUSE,CGH+17,KRT85,1,47,29,16,52,14,35,3,18,28,40,10,20,17,19,38,46,22,36,2,15
sp|Q61897,MOUSE,CGH+17,KT33B,1,23,29,15,47,7,14,3,13,12,47,5,30,16,30,30,27,21,24,2,9
sp|Q60675,MOUSE,CGH+17,LAMA2,1,194,162,181,209,100,255,66,164,173,249,46,163,177,125,162,208,191,167,25,101
sp|P97927,MOUSE,CGH+17,LAMA4,1,121,47,113,120,78,128,48,85,103,160,30,99,76,77,95,157,89,121,14,55
sp|Q61001,MOUSE,CGH+17,LAMA5,1,295,217,167,194,128,338,120,82,83,369,50,120,282,224,235,260,197,226,34,97
sp|P02469,MOUSE,CGH+17,LAMB1,1,121,127,122,147,54,135,37,71,91,137,26,75,87,89,82,118,94,102,14,57
sp|Q61292,MOUSE,CGH+17,LAMB2,1,169,125,97,115,48,169,66,41,34,159,23,49,108,118,152,107,85,82,18,34
sp|P02468,MOUSE,CGH+17,LAMC1,1,138,99,106,134,47,117,29,49,79,122,18,94,71,73,101,100,97,76,11,46
sp|P06151,MOUSE,CGH+17,LDHA,1,21,6,17,19,7,25,7,24,27,37,9,15,11,12,10,25,12,35,6,7
sp|P16045,MOUSE,CGH+17,LEG1,1,12,6,9,9,10,10,4,6,9,11,3,12,7,2,4,5,7,7,1,1
sp|P16110,MOUSE,CGH+17,LEG3,1,33,2,9,6,10,37,5,9,7,13,6,18,40,13,10,10,8,12,2,14
sp|Q07797,MOUSE,CGH+17,LG3BP,1,40,16,28,32,25,36,10,16,14,70,14,19,25,29,27,56,42,39,12,27
sp|O89017,MOUSE,CGH+17,LGMN,1,27,7,30,25,10,27,24,22,24,34,16,20,19,13,17,25,26,38,6,25
sp|Q9Z0M5,MOUSE,CGH+17,LICH,1,18,5,20,13,22,29,13,25,23,46,14,22,20,18,12,28,17,24,13,15
sp|P97873,MOUSE,CGH+17,LOXL1,1,53,12,28,25,15,61,15,9,9,34,4,22,63,50,43,48,28,40,8,40
sp|Q91ZX7,MOUSE,CGH+17,LRP1,1,244,332,391,238,134,379,128,195,173,306,77,250,232,158,275,306,264,244,88,131
sp|Q3UZ39,MOUSE,CGH+17,LRRF1,1,58,12,47,99,7,59,11,23,63,40,10,32,36,57,32,64,43,31,0,5
sp|Q8K4G1,MOUSE,CGH+17,LTBP4,1,116,161,90,113,44,170,37,25,13,85,10,46,222,63,140,122,68,84,12,45
sp|P51885,MOUSE,CGH+17,LUM,1,11,7,19,17,12,15,7,17,27,56,6,30,19,12,5,31,11,16,1,19
sp|P28301,MOUSE,CGH+17,LYOX,1,38,12,29,10,10,24,13,10,5,28,5,17,39,22,41,33,21,16,7,31
sp|P08905,MOUSE,CGH+17,LYZ2,1,16,8,8,3,2,10,2,7,5,13,2,11,2,9,13,7,9,9,4,8
sp|P27546,MOUSE,CGH+17,MAP4,1,113,10,59,101,12,66,13,35,91,74,22,32,122,37,23,121,113,74,2,5
sp|P26645,MOUSE,CGH+17,MARCS,1,89,1,8,51,6,32,1,0,23,2,1,4,34,11,3,30,10,3,0,0
sp|P08249,MOUSE,CGH+17,MDHM,1,39,8,12,17,12,29,5,21,25,31,7,15,21,9,11,18,24,29,0,5
sp|P21956,MOUSE,CGH+17,MFGM,1,30,20,22,22,17,42,8,17,18,45,11,29,19,22,22,36,29,25,9,20
sp|Q62000,MOUSE,CGH+17,MIME,1,12,6,19,25,13,9,6,18,27,44,4,17,19,9,10,22,17,11,0,10
sp|P28862,MOUSE,CGH+17,MMP3,1,29,5,34,30,33,31,14,19,35,41,11,13,29,10,18,42,25,32,9,17
sp|P97434,MOUSE,CGH+17,MPRIP,1,73,15,56,114,21,49,19,39,70,99,19,29,55,65,85,92,61,32,11,20
sp|Q61830,MOUSE,CGH+17,MRC1,1,86,52,73,86,64,112,30,63,106,102,29,83,71,50,44,119,94,66,60,66
sp|Q8R2Y2,MOUSE,CGH+17,MUC18,1,33,17,23,58,15,43,16,19,36,74,7,25,43,32,29,50,44,62,8,14
sp|O35682,MOUSE,CGH+17,MYADM,1,32,13,6,6,21,16,3,22,3,40,5,7,17,10,15,22,34,27,8,13
sp|Q61879,MOUSE,CGH+17,MYH10,1,175,17,109,278,58,67,34,84,196,230,41,82,33,149,134,89,76,81,10,33
sp|Q6URW6,MOUSE,CGH+17,MYH14,1,209,16,73,293,46,99,20,45,117,254,31,47,54,158,207,113,75,101,13,29
sp|Q02566,MOUSE,CGH+17,MYH6,1,168,14,103,259,56,73,36,86,206,207,54,95,29,126,109,96,82,86,10,43
sp|Q91Z83,MOUSE,CGH+17,MYH7,1,170,14,106,253,58,72,34,87,202,214,52,92,32,124,113,96,85,83,10,38
sp|Q8VDD5,MOUSE,CGH+17,MYH9,1,178,21,109,266,50,69,28,81,205,226,51,77,32,151,126,84,83,80,10,33
sp|Q9QWR8,MOUSE,CGH+17,NAGAB,1,25,9,28,18,18,30,7,23,18,49,19,18,23,14,24,26,16,23,13,14
sp|Q91VD9,MOUSE,CGH+17,NDUS1,1,65,18,45,48,18,52,9,44,39,65,25,29,34,25,42,39,44,62,7,17
sp|P10493,MOUSE,CGH+17,NID1,1,75,50,74,71,50,117,40,56,29,85,16,46,89,57,67,92,86,83,15,47
sp|O88322,MOUSE,CGH+17,NID2,1,95,49,92,83,59,126,54,53,25,105,5,45,121,53,83,104,94,85,17,55
sp|Q8BK62,MOUSE,CGH+17,OLFL3,1,39,7,25,31,14,30,5,10,18,46,7,9,25,17,34,18,23,23,6,19
sp|P10923,MOUSE,CGH+17,OSTP,1,14,2,41,27,7,9,15,7,17,23,4,8,15,14,7,51,12,16,1,4
sp|Q60715,MOUSE,CGH+17,P4HA1,1,39,5,37,42,21,33,12,25,40,54,12,21,22,22,27,30,30,30,11,21
sp|P22777,MOUSE,CGH+17,PAI1,1,30,1,20,24,26,20,9,15,20,44,19,13,16,23,20,30,28,35,4,5
sp|P09103,MOUSE,CGH+17,PDIA1,1,50,7,42,55,33,30,10,25,50,48,5,14,19,12,13,25,24,29,6,12
sp|P27773,MOUSE,CGH+17,PDIA3,1,43,8,34,44,29,32,9,21,51,43,8,24,25,9,20,29,24,30,3,19
sp|P08003,MOUSE,CGH+17,PDIA4,1,52,6,57,52,32,33,12,28,67,50,7,21,37,19,19,33,32,48,7,26
sp|P70296,MOUSE,CGH+17,PEBP1,1,9,3,15,10,4,16,4,4,12,18,3,6,15,8,7,14,9,16,5,9
sp|P97298,MOUSE,CGH+17,PEDF,1,26,1,21,25,19,22,8,19,23,57,8,13,27,15,21,43,29,27,4,9
sp|Q9DBJ1,MOUSE,CGH+17,PGAM1,1,24,2,14,22,6,17,7,15,18,24,6,9,15,8,17,11,10,14,7,8
sp|Q05793,MOUSE,CGH+17,PGBM,1,265,172,154,208,104,361,133,118,72,295,45,111,302,214,206,336,220,259,35,97
sp|Q61282,MOUSE,CGH+17,PGCA,1,138,28,115,197,68,258,29,74,30,142,16,31,164,67,78,289,199,136,24,49
sp|P09411,MOUSE,CGH+17,PGK1,1,41,7,24,26,15,41,5,18,41,38,14,24,16,6,11,24,18,39,4,5
sp|P28653,MOUSE,CGH+17,PGS1,1,13,8,22,19,16,24,11,19,24,59,8,26,23,11,16,23,15,19,3,10
sp|Q9R0B9,MOUSE,CGH+17,PLOD2,1,39,11,47,44,43,55,21,43,47,63,16,47,36,23,38,32,32,53,14,33
sp|Q61233,MOUSE,CGH+17,PLSL,1,45,11,42,48,19,41,8,41,47,70,17,47,24,18,26,31,27,40,8,17
sp|Q62009,MOUSE,CGH+17,POSTN,1,41,12,42,58,25,70,19,74,65,87,19,41,33,34,35,41,58,56,3,25
sp|P16675,MOUSE,CGH+17,PPGB,1,27,11,27,23,22,32,9,13,20,58,12,35,30,19,21,32,18,28,8,29
sp|P17742,MOUSE,CGH+17,PPIA,1,8,3,8,11,15,22,4,10,13,7,5,9,6,3,7,10,12,8,1,2
