"protein","organism","ref","abbrv","chains","Ala","Cys","Asp","Glu","Phe","Gly","His","Ile","Lys","Leu","Met","Asn","Pro","Gln","Arg","Ser","Thr","Val","Trp","Tyr"
"sp|Q6PCM1","MOUSE",NA,NA,1,70,39,78,84,41,69,33,51,112,123,18,67,86,64,55,111,74,102,24,22
"sp|P05064","MOUSE",NA,NA,1,41,8,14,24,8,30,9,20,26,34,4,15,20,16,15,21,22,22,3,12
"sp|P20152","MOUSE",NA,NA,1,31,1,29,55,10,14,6,15,22,56,10,23,8,33,43,46,25,25,1,13
"sp|P09055","MOUSE",NA,NA,1,33,57,40,58,29,64,12,49,56,55,13,58,35,31,30,55,46,49,6,22
"sp|P15532","MOUSE",NA,NA,1,7,2,7,13,8,14,3,10,12,12,4,5,6,6,8,9,6,13,3,4
"sp|Q8K1Z0","MOUSE",NA,NA,1,30,3,13,25,10,19,10,9,7,36,10,11,16,22,22,23,19,16,6,6
"sp|P07356","MOUSE",NA,NA,1,19,5,28,24,7,19,4,22,33,34,9,10,8,13,20,26,18,20,1,19
"sp|P52480","MOUSE",NA,NA,1,58,10,30,38,16,41,12,39,37,40,17,17,23,13,31,26,26,45,3,9
"sp|P18760","MOUSE",NA,NA,1,12,4,12,15,5,9,1,9,25,14,4,4,6,2,4,11,8,14,1,6
"sp|P31725","MOUSE",NA,NA,1,7,3,6,11,5,6,7,6,11,8,8,7,3,6,5,6,6,1,0,1
"sp|P56395","MOUSE",NA,NA,1,10,0,11,13,2,7,6,8,10,11,3,3,4,3,4,11,10,8,4,6
"sp|P09411","MOUSE",NA,NA,1,41,7,24,26,15,41,5,18,41,38,14,24,16,6,11,24,18,39,4,5
"sp|P59999","MOUSE",NA,NA,1,11,2,4,19,11,2,5,13,13,15,8,8,4,5,12,12,6,15,0,3
"sp|P26041","MOUSE",NA,NA,1,50,2,29,80,18,17,10,25,64,54,17,21,15,43,40,22,26,24,7,13
"sp|O35737","MOUSE",NA,NA,1,30,5,24,31,25,66,12,15,16,22,15,19,17,18,31,37,15,25,2,24
"sp|Q8BFZ3","MOUSE",NA,NA,1,27,6,23,26,14,29,8,28,18,27,17,10,20,12,20,21,25,26,4,15
"sp|P45376","MOUSE",NA,NA,1,20,6,19,18,11,15,8,17,26,32,6,13,22,14,10,17,17,27,6,12
"sp|Q91VI7","MOUSE",NA,NA,1,27,30,24,37,2,29,2,13,21,92,5,21,17,25,20,40,19,21,6,5
"sp|P63001","MOUSE",NA,NA,1,13,7,12,9,6,11,2,10,17,21,3,6,14,5,9,7,13,17,2,8
"sp|P06745","MOUSE",NA,NA,1,42,4,24,35,28,40,21,34,41,56,15,30,24,24,20,34,32,29,12,13
"sp|O08553","MOUSE",NA,NA,1,46,7,36,31,18,47,13,41,32,35,12,21,32,24,27,43,40,46,7,14
"sp|P61961","MOUSE",NA,NA,1,8,1,3,4,5,5,1,7,6,6,1,3,7,1,4,8,7,7,0,1
"sp|P40142","MOUSE",NA,NA,1,72,12,37,34,25,48,16,44,44,44,14,16,30,25,27,40,33,41,4,17
"sp|P99029","MOUSE",NA,NA,1,23,6,8,11,10,26,2,6,15,25,3,6,9,5,10,15,8,20,2,0
"sp|Q05144","MOUSE",NA,NA,1,13,7,14,8,6,9,2,10,14,21,2,5,14,8,9,11,13,16,2,8
"sp|P17182","MOUSE",NA,NA,1,45,6,25,29,16,36,6,27,34,34,9,22,17,14,18,28,18,35,3,12
"sp|P29391","MOUSE",NA,NA,1,17,1,11,17,9,13,7,2,9,26,4,8,5,11,13,8,8,8,1,5
"sp|P62204","MOUSE",NA,NA,1,11,0,17,21,8,11,1,8,8,9,10,6,2,6,6,4,12,7,0,2
"sp|Q60605","MOUSE",NA,NA,1,8,3,11,17,8,14,4,4,9,13,7,8,3,6,5,4,9,14,0,4
"sp|P60710","MOUSE",NA,NA,1,29,6,23,26,13,28,9,28,19,27,17,9,19,12,18,25,26,22,4,15
"sp|Q9D1A2","MOUSE",NA,NA,1,30,8,32,36,17,44,12,25,37,44,13,13,23,16,17,31,15,37,7,18
"sp|Q921M7","MOUSE",NA,NA,1,23,5,13,30,14,14,7,13,20,37,10,20,14,14,17,18,24,20,1,10
"sp|Q9Z2X1","MOUSE",NA,NA,1,26,6,23,33,19,50,13,16,16,25,13,11,16,15,24,38,18,28,2,23
"sp|P84078","MOUSE",NA,NA,1,12,1,11,12,8,14,3,11,11,22,6,13,3,7,11,5,11,11,4,5
"sp|Q9CQV8","MOUSE",NA,NA,1,22,2,13,31,6,10,2,10,20,25,8,14,3,15,10,19,12,11,2,11
"sp|P97429","MOUSE",NA,NA,1,23,5,25,25,10,24,2,21,21,33,10,8,3,14,24,27,17,13,1,13
"sp|P63101","MOUSE",NA,NA,1,24,3,15,30,6,11,1,10,20,24,7,10,5,14,11,19,10,12,2,11
"sp|P47738","MOUSE",NA,NA,1,55,9,27,27,24,48,7,23,30,39,10,20,25,24,25,26,28,47,7,18
"sp|P06151","MOUSE",NA,NA,1,21,6,17,19,7,25,7,24,27,37,9,15,11,12,10,25,12,35,6,7
"sp|Q9JKF1","MOUSE",NA,NA,1,137,14,99,132,44,75,34,101,131,182,42,90,50,113,81,83,80,95,13,61
"sp|Q61545","MOUSE",NA,NA,1,36,5,32,15,15,131,4,4,18,16,20,18,75,59,45,58,45,14,3,42
"sp|P10107","MOUSE",NA,NA,1,33,5,24,26,11,21,5,20,29,35,9,12,7,16,21,18,22,20,0,12
"sp|P16045","MOUSE",NA,NA,1,12,6,9,9,10,10,4,6,9,11,3,12,7,2,4,5,7,7,1,1
"sp|P26231","MOUSE",NA,NA,1,107,12,64,68,18,37,11,45,74,86,28,41,24,54,49,62,35,72,4,15
"sp|Q8VDN2","MOUSE",NA,NA,1,80,23,58,70,46,76,16,79,56,95,26,42,46,32,47,57,60,78,12,24
"sp|Q9WVA4","MOUSE",NA,NA,1,12,3,10,11,7,19,0,11,13,16,8,12,9,22,10,10,9,8,4,5
"sp|Q8BWT1","MOUSE",NA,NA,1,45,8,20,18,13,44,7,19,24,36,9,13,16,17,17,27,23,31,2,8
"sp|Q64475","MOUSE",NA,NA,1,12,0,3,7,2,6,3,7,20,6,3,3,6,3,8,17,7,8,0,5
"sp|P61982","MOUSE",NA,NA,1,23,3,17,28,3,8,4,10,17,24,7,14,4,12,13,18,11,15,2,14
"sp|Q99LC5","MOUSE",NA,NA,1,44,6,17,16,11,27,5,19,26,31,4,8,14,12,11,25,18,32,1,6
"sp|P18242","MOUSE",NA,NA,1,14,8,21,18,15,42,8,28,29,41,10,15,23,15,9,34,22,34,4,20
"sp|P17751","MOUSE",NA,NA,1,30,9,12,25,10,33,4,17,22,19,5,10,12,14,10,11,19,26,6,5
"sp|P50543","MOUSE",NA,NA,1,5,3,7,6,7,6,1,6,8,11,4,6,2,7,3,6,7,2,0,1
"sp|Q9JJU8","MOUSE",NA,NA,1,14,2,5,12,6,6,0,6,7,5,2,8,7,7,6,7,3,5,1,5
"sp|Q8R081","MOUSE",NA,NA,1,40,11,31,29,21,68,18,18,29,35,15,34,49,26,35,41,18,38,2,28
"sp|P62962","MOUSE",NA,NA,1,11,3,8,4,5,16,2,5,9,12,6,4,4,4,5,11,12,13,2,4
"sp|P35700","MOUSE",NA,NA,1,12,4,16,7,15,16,3,18,19,11,3,7,13,8,6,13,8,12,2,6
"sp|P68254","MOUSE",NA,NA,1,24,5,17,27,6,9,1,12,19,27,6,12,4,10,11,16,16,10,2,11
"sp|Q60854","MOUSE",NA,NA,1,25,6,17,34,28,24,8,13,32,37,18,18,11,11,10,26,26,23,3,8
"sp|Q9WV32","MOUSE",NA,NA,1,32,14,17,19,14,26,12,18,26,26,7,17,14,8,17,37,20,29,13,6
"sp|Q00PI9","MOUSE",NA,NA,1,44,11,50,99,26,69,8,10,44,50,12,30,42,37,61,43,24,42,6,37
"sp|P62259","MOUSE",NA,NA,1,25,3,22,29,5,10,3,13,18,27,10,11,5,9,14,14,10,13,2,12
"sp|P62827","MOUSE",NA,NA,1,17,3,15,12,11,14,6,10,18,18,4,10,12,9,9,4,11,22,3,8
"sp|P17225","MOUSE",NA,NA,1,58,4,25,21,24,36,11,25,30,49,11,33,28,29,19,52,21,40,0,11
"sp|P01027","MOUSE",NA,NA,1,107,27,90,115,60,101,34,97,119,152,40,68,79,78,73,106,99,142,17,59
"sp|P15864","MOUSE",NA,NA,1,55,0,1,6,1,13,0,3,58,9,1,3,18,2,4,15,8,14,0,1
"sp|P24369","MOUSE",NA,NA,1,10,0,15,10,16,25,3,10,26,14,5,7,8,3,8,12,12,26,2,4
"sp|Q9WUU7","MOUSE",NA,NA,1,23,12,15,14,4,31,9,20,10,19,9,19,13,13,15,23,15,15,11,16
"sp|P68369","MOUSE",NA,NA,1,36,12,27,37,20,37,13,27,19,32,10,16,20,16,21,21,30,34,4,19
"sp|Q8CIE6","MOUSE",NA,NA,1,82,29,77,71,49,77,36,68,83,128,24,55,55,47,67,66,64,87,21,38
"sp|P11679","MOUSE",NA,NA,1,32,0,21,49,16,38,3,26,33,44,19,23,6,29,32,56,27,23,1,12
"sp|P47791","MOUSE",NA,NA,1,45,11,24,26,16,45,17,27,34,38,12,18,25,13,19,32,35,49,3,11
"sp|Q9JII6","MOUSE",NA,NA,1,27,4,16,22,8,18,13,14,20,36,5,12,23,12,17,20,13,26,7,12
"sp|Q99PT1","MOUSE",NA,NA,1,13,1,14,23,5,10,3,11,19,16,5,7,10,8,10,13,11,13,3,9
"sp|P62806","MOUSE",NA,NA,1,7,0,3,4,2,17,2,6,11,8,2,2,1,2,14,2,7,9,0,4
"sp|Q60932","MOUSE",NA,NA,1,20,3,14,15,16,32,3,10,25,32,3,21,6,9,7,20,29,15,5,11
"sp|P08249","MOUSE",NA,NA,1,39,8,12,17,12,29,5,21,25,31,7,15,21,9,11,18,24,29,0,5
"sp|O08795","MOUSE",NA,NA,1,35,17,33,84,13,28,8,10,31,44,8,10,42,23,24,34,35,20,7,15
"sp|P15626","MOUSE",NA,NA,1,11,3,17,15,13,11,4,11,21,25,9,7,12,6,11,11,8,6,4,13
"sp|O88487","MOUSE",NA,NA,1,46,7,37,61,20,33,19,24,40,36,12,26,35,24,29,55,36,48,11,13
"sp|Q9CZU6","MOUSE",NA,NA,1,39,5,20,24,13,34,13,16,27,58,19,20,23,17,22,34,23,29,9,19
"sp|P21107","MOUSE",NA,NA,1,36,1,20,60,1,3,2,12,38,34,8,7,0,15,14,11,9,8,0,6
"sp|P61979","MOUSE",NA,NA,1,21,5,33,33,13,56,4,35,22,29,12,12,41,21,36,32,24,14,3,17
"sp|Q8BMS1","MOUSE",NA,NA,1,64,12,33,46,32,72,6,40,66,73,19,24,31,36,34,49,40,67,1,18
"sp|Q8VDD5","MOUSE",NA,NA,1,178,21,109,266,50,69,28,81,205,226,51,77,32,151,126,84,83,80,10,33
"sp|Q9R0P5","MOUSE",NA,NA,1,14,6,9,16,9,10,2,11,21,10,5,2,8,3,6,10,5,12,1,5
"sp|P26039","MOUSE",NA,NA,1,400,38,124,177,44,155,40,97,163,245,61,82,95,182,106,178,152,165,9,28
"sp|Q9JHU4","MOUSE",NA,NA,1,311,48,257,382,178,213,90,245,297,517,121,190,187,258,287,270,233,355,77,128
"sp|P51174","MOUSE",NA,NA,1,41,7,13,36,16,35,13,27,28,36,12,13,15,17,25,30,20,26,8,12
"sp|P17742","MOUSE",NA,NA,1,8,3,8,11,15,22,4,10,13,7,5,9,6,3,7,10,12,8,1,2
"sp|Q61599","MOUSE",NA,NA,1,9,1,21,16,6,10,3,5,22,19,6,6,13,6,6,8,17,15,3,8
"sp|Q8K2B3","MOUSE",NA,NA,1,60,19,33,40,22,70,22,28,31,57,15,21,24,26,41,38,40,46,6,25
"sp|P99024","MOUSE",NA,NA,1,30,8,26,36,23,35,10,18,15,32,17,21,20,21,22,26,31,33,4,16
"sp|Q91X72","MOUSE",NA,NA,1,32,13,24,21,21,40,15,12,21,39,4,19,34,12,26,42,25,26,18,16
"sp|Q8CGC7","MOUSE",NA,NA,1,121,31,75,132,49,88,31,67,143,118,29,59,74,61,67,94,83,115,27,48
"sp|P38647","MOUSE",NA,NA,1,73,5,42,52,20,57,7,38,53,47,18,27,23,35,34,40,43,52,2,11
"sp|O08807","MOUSE",NA,NA,1,14,4,17,18,15,21,7,15,16,34,1,7,15,8,18,17,17,16,4,10
"sp|P56959","MOUSE",NA,NA,1,15,4,26,11,13,152,3,8,14,3,8,24,26,52,37,60,18,5,3,36
"sp|Q9JK88","MOUSE",NA,NA,1,25,2,20,31,29,20,6,25,34,42,12,12,11,20,12,37,31,23,4,9
"sp|P61620","MOUSE",NA,NA,1,36,8,12,21,30,42,4,47,19,56,17,12,19,18,17,35,25,35,5,18
"sp|Q9JKR6","MOUSE",NA,NA,1,92,4,53,115,36,61,10,30,78,102,23,34,62,50,57,53,49,69,5,16
"sp|Q99PL5","MOUSE",NA,NA,1,177,8,36,194,9,177,20,28,235,103,18,80,43,199,46,92,60,69,4,7
"sp|Q9DCH4","MOUSE",NA,NA,1,46,2,16,16,7,21,9,15,10,29,11,16,38,11,12,28,26,36,1,11
"sp|P00683","MOUSE",NA,NA,1,7,8,7,5,6,7,6,5,11,11,5,10,9,9,5,13,8,10,1,6
"sp|Q9R0Q3","MOUSE",NA,NA,1,19,2,9,20,13,13,5,12,10,16,11,7,3,4,10,9,14,16,1,7
"sp|P09103","MOUSE",NA,NA,1,50,7,42,55,33,30,10,25,50,48,5,14,19,12,13,25,24,29,6,12
"sp|Q9Z1Q9","MOUSE",NA,NA,1,125,23,66,80,44,93,27,39,64,133,17,26,98,57,85,71,56,93,32,34
"sp|Q61024","MOUSE",NA,NA,1,37,11,34,40,33,33,19,29,38,61,13,19,26,15,27,33,27,32,7,27
"sp|Q9D0F3","MOUSE",NA,NA,1,38,5,31,35,31,42,14,27,30,30,8,21,27,38,27,32,28,35,5,13
"sp|Q8VDJ3","MOUSE",NA,NA,1,93,10,66,129,34,78,33,118,110,77,22,44,71,64,75,74,55,92,4,19
"sp|Q08731","MOUSE",NA,NA,1,17,7,6,10,9,10,3,4,9,17,3,12,5,6,5,19,8,8,6,9
"sp|Q5XJY5","MOUSE",NA,NA,1,31,8,23,50,22,33,9,32,38,40,15,25,24,17,28,33,33,38,3,9
"sp|D3Z6P0","MOUSE",NA,NA,1,55,5,29,51,32,33,13,14,36,61,9,14,34,18,14,23,30,38,7,11
"sp|P55264","MOUSE",NA,NA,1,42,6,23,27,22,20,8,19,31,28,5,17,15,15,13,14,18,26,2,10
"sp|Q7TPZ8","MOUSE",NA,NA,1,28,2,24,28,21,24,13,29,21,38,8,13,19,17,17,32,34,26,8,17
"sp|P17892","MOUSE",NA,NA,1,22,17,25,26,27,44,12,27,26,37,12,27,25,20,20,32,23,33,8,19
"sp|Q8K009","MOUSE",NA,NA,1,77,12,50,63,43,84,14,50,63,77,26,36,41,36,40,50,51,72,12,26
"sp|Q9CR35","MOUSE",NA,NA,1,25,11,13,10,12,25,2,11,13,20,4,8,13,11,4,21,21,28,9,2
"sp|P01325","MOUSE",NA,NA,1,7,6,3,9,4,7,3,2,4,19,1,2,7,8,5,4,4,8,1,4
"sp|P63242","MOUSE",NA,NA,1,12,4,13,12,5,14,4,11,13,13,6,4,5,5,5,8,8,9,0,3
"sp|Q9CQM5","MOUSE",NA,NA,1,5,6,8,15,8,7,2,5,12,7,2,2,6,4,2,8,7,11,2,4
"sp|Q64285","MOUSE",NA,NA,1,57,7,39,23,28,47,12,32,37,48,14,27,41,23,17,28,45,39,11,24
"sp|P55095","MOUSE",NA,NA,1,14,0,15,16,10,9,6,9,10,12,5,8,4,9,14,13,12,6,4,4
"sp|Q9CQC2","MOUSE",NA,NA,1,7,10,4,7,0,9,2,10,5,13,3,5,4,3,8,8,6,4,0,5
"sp|Q8K0C5","MOUSE",NA,NA,1,9,3,6,4,7,19,5,10,7,13,2,6,6,6,9,21,9,13,2,10
"sp|P80317","MOUSE",NA,NA,1,53,8,33,40,13,37,11,34,47,59,14,19,14,17,24,25,28,46,1,8
"sp|P43137","MOUSE",NA,NA,1,12,7,9,7,7,11,2,4,8,14,2,11,5,5,7,23,8,7,6,10
"sp|Q5BKQ4","MOUSE",NA,NA,1,33,14,26,26,31,37,11,25,24,34,8,30,25,18,21,26,31,33,8,12
"sp|P00688","MOUSE",NA,NA,1,33,12,35,19,25,48,13,24,23,29,11,47,20,13,30,29,21,39,19,18
"sp|P07146","MOUSE",NA,NA,1,20,12,17,7,4,24,4,15,6,20,3,19,14,11,5,18,8,24,5,10
"sp|Q9D1M7","MOUSE",NA,NA,1,14,3,7,12,1,13,4,13,16,33,3,2,15,8,11,14,9,15,1,7
"sp|Q9R0W9","MOUSE",NA,NA,1,19,13,28,30,30,22,15,36,30,49,12,21,23,12,18,33,33,41,13,16
"sp|Q61066","MOUSE",NA,NA,1,44,20,11,36,15,34,10,16,11,53,15,8,32,41,28,30,23,22,10,13
"sp|P05208","MOUSE",NA,NA,1,20,10,8,3,2,28,5,8,5,26,3,20,12,12,13,33,15,28,10,10
"sp|O88986","MOUSE",NA,NA,1,46,10,23,21,16,39,14,26,16,45,11,9,17,14,27,33,16,22,3,8
"sp|Q9D8U3","MOUSE",NA,NA,1,19,4,15,25,14,13,7,15,13,31,8,9,8,11,12,19,15,25,3,6
"sp|P61458","MOUSE",NA,NA,1,11,1,5,9,8,5,6,4,5,9,3,6,2,4,7,5,4,7,2,1
"sp|Q8VCK7","MOUSE",NA,NA,1,9,8,7,5,2,12,2,3,8,16,1,3,11,2,6,13,7,8,3,8
