protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|Q8C570,MOUSE,NA,RAE1L,1,28,11,23,12,19,24,12,20,24,18,9,23,23,16,13,31,25,18,9,10
sp|Q91VH2,MOUSE,NA,SNX9,1,45,7,38,45,24,47,10,24,46,38,18,29,33,28,22,41,34,32,13,21
sp|Q9D1Q6,MOUSE,NA,ERP44,1,23,7,36,29,25,15,13,25,21,38,9,18,22,17,24,28,15,24,2,15
sp|Q6NS46,MOUSE,NA,RRP5,1,99,29,81,159,64,120,49,74,170,210,31,42,92,79,100,152,88,176,8,39
sp|P63024,MOUSE,NA,VAMP3,1,9,2,7,4,1,5,0,9,7,7,3,4,1,7,6,10,4,12,4,1
sp|P50543,MOUSE,NA,S10AB,1,5,3,7,6,7,6,1,6,8,11,4,6,2,7,3,6,7,2,0,1
sp|Q08ED0,MOUSE,NA,B2L15,1,14,3,7,12,7,13,1,10,5,14,3,13,5,8,10,12,11,14,2,3
sp|Q9JJU8,MOUSE,NA,SH3L1,1,14,2,5,12,6,6,0,6,7,5,2,8,7,7,6,7,3,5,1,5
sp|P62897,MOUSE,NA,CYC,1,8,2,4,7,4,14,3,6,18,6,3,5,3,3,2,1,8,3,1,4
sp|Q8CAY6,MOUSE,NA,THIC,1,51,8,13,23,8,44,11,21,20,30,15,13,18,12,16,25,20,42,4,3
sp|O88477,MOUSE,NA,IF2B1,1,53,6,17,45,14,40,14,42,47,36,11,25,34,42,29,36,28,44,2,12
sp|P01027,MOUSE,NA,CO3,1,107,27,90,115,60,101,34,97,119,152,40,68,79,78,73,106,99,142,17,59
sp|P83870,MOUSE,NA,PHF5A,1,4,13,8,5,3,11,2,7,12,5,1,2,4,3,8,5,3,7,0,7
sp|E9PVX6,MOUSE,NA,KI67,1,178,28,148,260,63,173,51,107,312,211,59,100,237,191,235,350,272,184,4,14
sp|Q9EQQ9,MOUSE,NA,OGA,1,66,19,50,89,41,52,12,43,59,77,32,28,55,39,36,69,41,62,13,33
sp|P70349,MOUSE,NA,HINT1,1,11,2,11,5,4,13,7,13,9,9,4,2,7,6,5,5,2,8,1,2
sp|C0HKE3,MOUSE,NA,H2A1D,1,16,0,2,7,1,14,4,6,13,16,1,6,5,5,13,5,5,8,0,3
sp|C0HKE4,MOUSE,NA,H2A1E,1,16,0,2,7,1,14,4,6,13,16,1,6,5,5,13,5,5,8,0,3
sp|C0HKE1,MOUSE,NA,H2A1B,1,16,0,2,7,1,14,4,6,13,16,1,6,5,5,13,5,5,8,0,3
sp|C0HKE2,MOUSE,NA,H2A1C,1,16,0,2,7,1,14,4,6,13,16,1,6,5,5,13,5,5,8,0,3
sp|C0HKE7,MOUSE,NA,H2A1N,1,16,0,2,7,1,14,4,6,13,16,1,6,5,5,13,5,5,8,0,3
sp|C0HKE8,MOUSE,NA,H2A1O,1,16,0,2,7,1,14,4,6,13,16,1,6,5,5,13,5,5,8,0,3
sp|C0HKE5,MOUSE,NA,H2A1G,1,16,0,2,7,1,14,4,6,13,16,1,6,5,5,13,5,5,8,0,3
sp|C0HKE6,MOUSE,NA,H2A1I,1,16,0,2,7,1,14,4,6,13,16,1,6,5,5,13,5,5,8,0,3
sp|C0HKE9,MOUSE,NA,H2A1P,1,16,0,2,7,1,14,4,6,13,16,1,6,5,5,13,5,5,8,0,3
sp|Q80VJ3,MOUSE,NA,DNPH1,1,19,4,7,16,5,16,3,6,3,17,3,2,8,7,15,13,5,15,2,7
sp|Q9R1P1,MOUSE,NA,PSB3,1,15,5,13,10,9,15,2,13,12,17,15,6,9,8,10,9,13,15,1,8
sp|Q9R0Q7,MOUSE,NA,TEBP,1,4,5,28,13,9,7,4,4,12,11,6,9,5,3,8,15,3,7,5,2
sp|O88569,MOUSE,NA,ROA2,1,11,1,17,22,19,86,7,9,19,10,7,18,15,10,25,26,12,16,1,22
sp|Q8CI32,MOUSE,NA,BAG5,1,28,10,26,48,8,22,10,33,36,55,7,18,14,24,29,23,16,28,2,10
sp|P08727,HUMAN,NA,K1C19,1,36,0,23,37,8,36,6,17,14,44,9,13,5,25,31,39,21,20,2,14
sp|P62309,MOUSE,NA,RUXG,1,3,1,3,5,3,7,2,6,6,8,6,5,3,3,4,4,1,6,0,0
sp|Q8R059,MOUSE,NA,GALE,1,33,6,17,23,11,34,11,16,18,32,9,14,14,14,18,17,15,26,4,15
sp|Q6IFX2,MOUSE,NA,K1C42,1,37,6,22,47,9,36,5,14,17,49,14,19,7,24,37,42,25,27,2,13
sp|O88456,MOUSE,NA,CPNS1,1,18,2,14,15,14,50,5,15,11,23,11,14,7,8,12,17,11,12,3,7
sp|Q3SXD3,MOUSE,NA,HDDC2,1,17,3,12,25,4,9,4,7,11,20,9,5,8,9,15,14,7,12,2,6
sp|Q9CY57,MOUSE,NA,CHTOP,1,22,0,6,5,2,47,1,8,13,27,12,10,11,18,38,10,10,7,0,2
sp|B2RY56,MOUSE,NA,RBM25,1,42,6,58,147,15,29,11,40,87,56,16,20,60,24,109,43,24,32,6,13
sp|Q9DCA5,MOUSE,NA,BRX1,1,22,5,18,21,18,14,11,22,42,27,10,14,24,17,29,17,12,18,4,8
sp|Q08288,MOUSE,NA,LYAR,1,32,8,15,41,9,26,13,14,66,17,5,20,18,24,15,24,13,18,5,5
sp|Q9JII5,MOUSE,NA,DAZP1,1,26,4,18,14,24,59,6,10,18,8,8,11,67,29,18,27,17,22,6,14
sp|Q80WS3,MOUSE,NA,FBLL1,1,23,1,13,15,8,54,9,15,22,18,5,11,15,9,26,18,13,28,3,8
sp|P62774,MOUSE,NA,MTPN,1,12,3,11,8,2,10,4,4,12,18,2,4,4,3,2,3,5,7,1,3
sp|Q9D1H8,MOUSE,NA,RM53,1,16,3,6,5,4,7,3,3,4,11,3,4,5,3,12,9,8,11,0,1
sp|Q9CQ48,MOUSE,NA,NUDC2,1,10,3,9,14,7,14,1,6,9,12,3,4,8,10,9,9,11,10,5,3
sp|Q9CQR2,MOUSE,NA,RS21,1,9,2,7,3,4,7,1,7,5,3,3,5,1,3,7,6,3,5,0,2
sp|P24270,MOUSE,NA,CATA,1,40,5,37,25,31,36,20,21,32,31,13,32,37,24,31,25,26,34,6,21
sp|B2RXS4,MOUSE,NA,PLXB2,1,118,50,106,131,74,114,46,80,91,173,35,67,101,82,101,127,116,148,17,65
sp|P55264,MOUSE,NA,ADK,1,42,6,23,27,22,20,8,19,31,28,5,17,15,15,13,14,18,26,2,10
sp|Q8K2V6,MOUSE,NA,IPO11,1,41,18,45,80,52,34,24,51,45,137,27,38,42,57,42,56,67,78,13,28
tr|A2A933,MOUSE,NA,A2A933,1,86,35,75,105,54,86,44,40,84,105,27,42,122,45,61,121,59,47,5,33
tr|Q80ZP0,MOUSE,NA,Q80ZP0,1,9,4,17,17,12,15,7,10,20,9,4,11,12,5,22,21,14,16,3,6
tr|Q91V99,MOUSE,NA,Q91V99,1,14,1,3,10,3,14,3,2,14,12,3,5,5,9,9,5,9,15,0,1
tr|Q3UA54,MOUSE,NA,Q3UA54,1,15,4,18,37,1,12,2,2,9,6,1,8,13,3,8,12,12,8,1,0
tr|Q80VH1,MOUSE,NA,Q80VH1,1,4,1,6,12,6,10,3,1,13,5,2,2,7,3,9,9,4,3,2,0
tr|Q3ZBS7,BOVIN,NA,Q3ZBS7,1,37,14,28,29,27,40,7,11,16,37,8,16,34,23,36,37,18,26,10,22
tr|A0A1B0GRS2,MOUSE,NA,A0A1B0GRS2,1,7,1,6,5,0,5,1,4,6,10,6,2,1,4,0,1,2,7,0,0
tr|Q3TI62,MOUSE,NA,Q3TI62,1,53,8,33,42,13,37,11,34,46,59,13,19,14,17,24,25,28,46,1,8
tr|Q52PE3,MOUSE,NA,Q52PE3,1,19,0,23,30,17,17,1,14,12,30,7,12,19,16,21,17,14,22,1,6
tr|A0A0U1RQ37,MOUSE,NA,A0A0U1RQ37,1,20,3,10,18,6,22,6,12,12,25,4,13,17,2,10,12,12,12,3,7
tr|D0VLQ4,MOUSE,NA,D0VLQ4,1,140,58,87,139,54,116,64,67,158,149,32,103,174,119,91,203,139,110,11,25
tr|Q3UNH5,MOUSE,NA,Q3UNH5,1,47,3,27,23,19,55,13,24,34,31,10,37,51,39,17,71,23,30,11,19
tr|G3XA08,MOUSE,NA,G3XA08,1,39,57,25,89,46,64,59,32,81,62,13,29,39,40,41,80,88,38,8,29
tr|Q3UBP6,MOUSE,NA,Q3UBP6,1,29,6,23,26,13,28,9,28,19,27,18,9,19,12,18,25,26,21,4,15
tr|Q923F1,MOUSE,NA,Q923F1,1,17,2,23,30,8,19,6,4,5,22,8,6,15,10,7,22,13,13,1,10
tr|Q64426,MOUSE,NA,Q64426,1,18,1,2,7,2,14,4,6,14,16,2,6,5,5,11,7,4,10,0,3
tr|Q8C5R8,MOUSE,NA,Q8C5R8,1,31,9,22,17,9,17,8,32,21,23,9,13,10,10,14,24,14,27,2,6
tr|G3X8R0,MOUSE,NA,G3X8R0,1,17,4,11,10,13,11,2,10,16,21,7,6,6,2,7,13,7,13,4,9
tr|Q6ZQG1,MOUSE,NA,Q6ZQG1,1,142,41,101,139,73,105,56,110,85,304,47,59,98,140,129,155,85,120,23,55
tr|Q8CGB2,MOUSE,NA,Q8CGB2,1,52,70,133,49,37,105,25,45,57,67,16,82,68,50,61,73,57,71,22,31
tr|G5E924,MOUSE,NA,G5E924,1,41,12,32,30,24,72,19,18,30,35,14,34,57,26,37,45,18,40,2,28
tr|Q1PG84,MOUSE,NA,Q1PG84,1,28,4,13,37,14,19,9,22,67,42,7,18,26,16,25,52,33,25,2,6
tr|A0A087WNT1,MOUSE,NA,A0A087WNT1,1,8,3,5,20,6,13,4,7,6,10,5,5,6,1,7,10,7,6,0,5
tr|A0A0A6YVS2,MOUSE,NA,A0A0A6YVS2,1,13,5,7,10,10,16,1,11,22,20,6,6,9,8,14,16,10,9,2,4
tr|P97406,MOUSE,NA,P97406,1,33,20,28,26,15,46,9,32,29,64,10,19,47,29,32,44,51,30,15,17
