protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
tr|A0A286YEB7,MOUSE,LPK+19,A0A286YEB7,1,7,0,4,5,5,11,4,4,21,7,5,4,4,3,11,2,10,7,0,4
tr|A0A2I3BPT1,MOUSE,LPK+19,A0A2I3BPT1,1,55,18,45,90,22,39,25,24,40,51,23,30,30,34,31,33,48,67,9,19
tr|A0A2I3BRL8,MOUSE,LPK+19,A0A2I3BRL8,1,13,0,34,13,7,59,2,4,13,12,8,8,44,2,56,63,12,10,0,28
tr|A0A2K6EDJ7,MOUSE,LPK+19,A0A2K6EDJ7,1,58,2,34,64,40,59,18,41,51,91,22,39,63,60,38,66,53,71,7,25
tr|A0A2R8W6P0,MOUSE,LPK+19,A0A2R8W6P0,1,23,11,7,20,15,25,2,32,22,44,10,19,11,8,7,25,21,28,4,8
tr|A0A3B2WBH9,MOUSE,LPK+19,A0A3B2WBH9,1,75,4,78,107,35,86,25,50,63,80,20,34,76,56,113,110,52,61,7,33
tr|A0A3B2WBL1,MOUSE,LPK+19,A0A3B2WBL1,1,13,3,11,10,7,8,6,9,31,26,6,11,8,9,11,12,8,20,1,6
tr|A0A3B2WDB3,MOUSE,LPK+19,A0A3B2WDB3,1,15,7,14,21,29,18,11,25,18,41,10,10,16,9,21,22,15,26,12,15
tr|A2A547,MOUSE,LPK+19,A2A547,1,14,2,5,14,1,7,6,12,32,19,7,8,3,5,31,8,8,7,2,3
tr|A2AAN0,MOUSE,LPK+19,A2AAN0,1,34,4,41,59,23,27,16,44,58,75,14,25,27,39,39,60,33,39,3,24
tr|A2ABY3,MOUSE,LPK+19,A2ABY3,1,26,8,24,28,12,32,16,20,24,25,7,10,17,22,22,18,21,33,3,18
tr|A2ACH6,MOUSE,LPK+19,A2ACH6,1,10,1,6,13,9,14,3,11,15,22,6,8,9,5,11,11,11,18,2,7
tr|A2AIM4,MOUSE,LPK+19,A2AIM4,1,35,1,21,61,1,3,1,11,36,29,9,5,0,17,17,13,8,10,0,6
tr|A2AKI5,MOUSE,LPK+19,A2AKI5,1,75,18,61,56,48,77,15,51,49,99,19,53,58,50,49,65,50,72,8,35
tr|A2AL12,MOUSE,LPK+19,A2AL12,1,8,4,18,22,18,66,7,7,21,8,7,14,13,11,27,21,12,19,1,14
tr|A2ALF0,MOUSE,LPK+19,A2ALF0,1,17,0,13,34,9,10,3,6,32,12,5,6,6,15,18,8,8,11,2,4
tr|A2AMQ5,MOUSE,LPK+19,A2AMQ5,1,19,10,16,18,42,26,11,35,16,43,15,15,18,12,17,30,27,28,9,20
tr|A6ZI44,MOUSE,LPK+19,A6ZI44,1,46,8,15,28,11,34,10,20,27,39,6,17,24,20,18,28,29,23,3,12
tr|B1ARA3,MOUSE,LPK+19,B1ARA3,1,2,0,3,4,3,5,5,7,13,2,3,5,5,6,12,8,3,12,0,5
tr|B1ASP2,MOUSE,LPK+19,B1ASP2,1,48,33,65,95,45,56,33,70,101,115,31,58,52,42,60,69,55,66,14,45
tr|B1AU76,MOUSE,LPK+19,B1AU76,1,55,4,22,76,9,28,7,15,34,38,9,18,10,18,11,39,19,25,1,10
tr|B1AWE0,MOUSE,LPK+19,B1AWE0,1,30,1,14,29,5,18,2,8,11,13,3,9,15,12,11,14,4,9,4,4
tr|B1AXW5,MOUSE,LPK+19,B1AXW5,1,11,3,14,5,14,13,3,17,13,11,3,6,10,7,6,10,7,10,1,5
tr|B2RV77,MOUSE,LPK+19,B2RV77,1,5,1,3,10,5,9,2,5,11,7,3,4,2,4,3,6,4,8,0,5
tr|D3YU80,MOUSE,LPK+19,D3YU80,1,7,0,9,6,8,17,0,3,6,3,4,4,0,6,11,10,3,9,0,2
tr|D3YUM1,MOUSE,LPK+19,D3YUM1,1,40,12,23,31,18,53,11,25,26,33,11,12,23,11,32,20,23,31,10,10
tr|D3YVV1,MOUSE,LPK+19,D3YVV1,1,20,2,18,16,17,23,5,29,20,26,7,25,26,6,19,18,17,14,6,14
tr|D3YWD5,MOUSE,LPK+19,D3YWD5,1,30,2,8,8,18,25,5,13,4,46,8,4,20,6,20,25,12,15,5,4
tr|D3YYA0,MOUSE,LPK+19,D3YYA0,1,29,9,38,29,20,41,16,16,41,39,11,16,36,19,21,37,29,21,10,23
tr|D3YYT0,MOUSE,LPK+19,D3YYT0,1,58,6,72,48,25,53,10,67,34,65,15,58,69,39,40,44,56,57,8,25
tr|D3YZ09,MOUSE,LPK+19,D3YZ09,1,2,3,6,10,17,62,2,3,12,10,3,9,12,6,18,8,2,8,0,5
tr|D3Z041,MOUSE,LPK+19,D3Z041,1,49,18,36,45,30,54,10,48,50,77,15,25,35,27,32,36,34,45,9,24
tr|D3Z191,MOUSE,LPK+19,D3Z191,1,7,3,8,9,7,13,3,10,8,16,3,15,7,7,12,16,13,18,0,10
tr|D3Z2H9,MOUSE,LPK+19,D3Z2H9,1,28,4,16,51,1,4,2,12,24,27,7,4,0,17,22,6,11,9,0,3
tr|D3Z375,MOUSE,LPK+19,D3Z375,1,3,1,7,12,3,2,2,7,6,12,2,4,2,2,4,9,7,3,1,3
tr|D3Z568,MOUSE,LPK+19,D3Z568,1,7,0,4,15,5,7,3,13,8,9,3,4,10,3,7,3,5,3,3,7
tr|D3Z5U5,MOUSE,LPK+19,D3Z5U5,1,25,14,21,16,18,23,4,23,20,25,7,19,14,12,21,22,25,32,6,19
tr|D6RHA2,MOUSE,LPK+19,D6RHA2,1,26,10,21,37,21,36,16,11,19,49,16,6,21,21,28,15,13,25,13,15
tr|E0CXN5,MOUSE,LPK+19,E0CXN5,1,24,11,11,23,14,37,8,25,24,29,9,14,12,13,11,13,17,25,2,4
tr|E0CZ22,MOUSE,LPK+19,E0CZ22,1,151,47,80,108,58,72,51,45,65,260,44,35,84,73,93,120,83,129,12,30
tr|E9PVP3,MOUSE,LPK+19,E9PVP3,1,9,3,4,4,7,11,1,4,8,25,2,2,9,4,2,8,3,11,1,2
tr|E9PWE8,MOUSE,LPK+19,E9PWE8,1,58,8,42,40,21,68,14,37,39,41,19,25,41,25,35,53,41,49,8,19
tr|E9PWK1,MOUSE,LPK+19,E9PWK1,1,17,3,17,35,29,33,13,27,34,44,9,10,27,13,20,34,19,24,11,22
tr|E9PX70,MOUSE,LPK+19,E9PX70,1,166,21,170,189,91,279,30,145,153,206,39,120,261,111,167,234,272,264,30,116
tr|E9PXM6,MOUSE,LPK+19,E9PXM6,1,35,10,8,14,25,19,3,25,11,45,9,14,18,12,11,34,25,27,5,8
tr|E9PZ00,MOUSE,LPK+19,E9PZ00,1,37,33,26,41,12,25,12,21,38,57,17,25,41,32,9,34,22,52,5,12
tr|E9Q450,MOUSE,LPK+19,E9Q450,1,35,0,24,54,1,3,3,11,36,34,10,5,0,18,16,13,7,10,0,4
tr|E9Q616,MOUSE,LPK+19,E9Q616,1,209,14,573,331,140,593,95,318,801,373,252,158,679,57,34,326,96,570,28,9
tr|E9Q8Z4,MOUSE,LPK+19,E9Q8Z4,1,58,10,58,62,13,66,21,38,52,79,18,45,53,32,65,63,44,52,9,30
tr|E9QKV6,MOUSE,LPK+19,E9QKV6,1,139,25,87,172,66,101,58,86,147,212,34,61,91,113,128,163,94,110,15,59
tr|E9QMH7,MOUSE,LPK+19,E9QMH7,1,20,1,21,46,9,15,5,15,32,43,14,13,8,22,19,36,26,19,3,6
tr|E9QNY8,MOUSE,LPK+19,E9QNY8,1,257,99,262,304,229,197,112,274,350,541,80,201,238,187,194,354,228,283,58,134
tr|E9QPX3,MOUSE,LPK+19,E9QPX3,1,16,1,8,10,5,6,1,5,16,11,8,10,7,4,13,16,16,14,6,2
tr|F2Z4A3,MOUSE,LPK+19,F2Z4A3,1,288,61,335,312,180,277,125,274,198,330,61,217,263,153,197,404,309,421,20,165
tr|F6ZFT1,MOUSE,LPK+19,F6ZFT1,1,8,3,14,9,3,6,2,9,8,16,4,1,9,5,6,6,5,8,0,5
tr|F7CVJ5,MOUSE,LPK+19,F7CVJ5,1,150,0,80,78,21,108,13,6,135,129,26,2,129,52,2,68,7,119,0,0
sp|F8VPU2,MOUSE,LPK+19,FARP1,1,65,14,47,83,53,56,45,42,73,108,21,36,66,52,59,89,51,55,12,21
tr|F8WHM5,MOUSE,LPK+19,F8WHM5,1,70,67,69,99,26,64,31,59,87,125,37,36,39,78,74,66,45,56,7,28
tr|F8WI14,MOUSE,LPK+19,F8WI14,1,37,29,24,43,15,34,19,16,19,53,6,24,63,35,43,26,29,23,8,12
tr|G3UWE1,MOUSE,LPK+19,G3UWE1,1,16,7,8,10,23,14,10,17,19,33,7,6,18,9,15,13,24,19,6,19
tr|G3UX26,MOUSE,LPK+19,G3UX26,1,20,8,16,12,17,33,3,12,23,23,2,15,7,7,6,23,28,14,4,10
tr|G3UYX9,MOUSE,LPK+19,G3UYX9,1,18,6,8,15,8,22,4,10,6,32,2,6,17,11,24,11,13,11,0,4
tr|G3UZY2,MOUSE,LPK+19,G3UZY2,1,9,3,12,6,5,9,4,6,10,9,3,4,7,5,4,3,9,19,1,1
tr|G3X9T8,MOUSE,LPK+19,G3X9T8,1,52,14,68,75,59,77,38,44,71,77,28,49,48,38,36,67,68,75,16,60
sp|G5E829,MOUSE,LPK+19,AT2B1,1,82,17,66,95,49,91,19,94,89,112,26,56,58,40,52,75,72,93,13,21
tr|G5E8R3,MOUSE,LPK+19,G5E8R3,1,109,13,62,80,52,95,36,58,58,106,34,40,67,47,70,60,54,101,3,33
tr|G5E8T0,MOUSE,LPK+19,G5E8T0,1,13,14,11,13,6,10,4,4,14,16,1,9,6,5,5,11,7,7,2,9
tr|H3BL26,MOUSE,LPK+19,H3BL26,1,9,7,5,11,9,13,2,13,12,13,4,7,4,3,5,11,12,14,3,9
tr|H7BX22,MOUSE,LPK+19,H7BX22,1,15,3,7,24,6,6,3,5,21,13,4,8,6,2,12,4,6,4,3,1
tr|H7BX88,MOUSE,LPK+19,H7BX88,1,42,8,34,31,28,31,19,31,40,58,21,25,34,35,28,42,25,44,7,22
tr|I7HLV2,MOUSE,LPK+19,I7HLV2,1,15,8,9,10,11,16,7,14,22,10,7,5,10,6,20,8,4,12,1,6
tr|J3QP71,MOUSE,LPK+19,J3QP71,1,11,5,10,14,3,14,4,9,11,14,3,6,12,6,10,24,16,13,7,4
tr|K3W4Q9,MOUSE,LPK+19,K3W4Q9,1,43,7,28,44,5,43,21,17,34,51,7,12,16,25,25,28,13,33,2,9
tr|M0QWP2,MOUSE,LPK+19,M0QWP2,1,13,6,15,9,5,3,7,8,4,14,3,7,7,3,7,8,8,8,4,3
sp|O08528,MOUSE,LPK+19,HXK2,1,56,26,62,72,38,79,22,47,53,93,38,26,21,31,63,44,52,73,5,16
sp|O08586,MOUSE,LPK+19,PTEN,1,17,10,33,29,25,15,13,20,34,27,9,23,23,13,20,23,20,24,2,23
sp|O08709,MOUSE,LPK+19,PRDX6,1,14,2,17,14,12,16,3,12,18,24,4,8,19,3,10,10,16,15,3,4
sp|O08749,MOUSE,LPK+19,DLDH,1,47,9,20,33,18,57,16,39,38,36,9,22,19,15,17,28,28,46,3,9
sp|O08795,MOUSE,LPK+19,GLU2B,1,35,17,33,84,13,28,8,10,31,44,8,10,42,23,24,34,35,20,7,15
sp|O08807,MOUSE,LPK+19,PRDX4,1,14,4,17,18,15,21,7,15,16,34,1,7,15,8,18,17,17,16,4,10
sp|O08912,MOUSE,LPK+19,GALT1,1,21,16,32,38,24,37,14,32,34,51,18,27,27,20,38,30,29,43,11,17
sp|O09110,MOUSE,LPK+19,MP2K3,1,19,6,21,25,15,17,7,21,27,28,14,12,22,11,19,25,19,27,3,9
sp|O35114,MOUSE,LPK+19,SCRB2,1,22,8,23,33,30,30,8,35,22,49,11,33,22,14,17,24,35,39,6,17
sp|O35129,MOUSE,LPK+19,PHB2,1,32,0,11,20,10,19,2,21,19,33,5,11,10,22,24,20,12,19,1,8
sp|O35405,MOUSE,LPK+19,PLD3,1,43,8,21,26,17,29,14,15,16,59,12,20,31,22,24,40,28,33,13,17
sp|O35448,MOUSE,LPK+19,PPT2,1,17,6,17,13,14,21,12,12,5,38,8,11,20,9,18,24,14,20,10,13
sp|O35604,MOUSE,LPK+19,NPC1,1,82,47,62,53,86,78,24,74,43,130,35,61,65,46,46,104,67,99,17,58
sp|O35639,MOUSE,LPK+19,ANXA3,1,25,3,29,24,11,21,8,21,26,36,5,7,6,13,18,24,20,12,2,12
sp|O35640,MOUSE,LPK+19,ANXA8,1,23,4,18,29,9,25,6,22,27,32,13,9,5,12,14,23,22,17,3,14
sp|O35646,MOUSE,LPK+19,CAN6,1,18,14,40,44,35,40,15,36,45,65,17,28,28,28,37,35,40,39,14,23
sp|O35682,MOUSE,LPK+19,MYADM,1,32,13,6,6,21,16,3,22,3,40,5,7,17,10,15,22,34,27,8,13
sp|O35855,MOUSE,LPK+19,BCAT2,1,24,10,16,22,14,35,8,14,20,49,12,10,26,23,23,16,17,33,11,10
sp|O35857,MOUSE,LPK+19,TIM44,1,33,6,26,42,17,28,7,22,45,44,11,12,11,20,26,40,19,26,6,11
sp|O35887,MOUSE,LPK+19,CALU,1,18,2,46,36,17,16,11,11,29,21,9,9,8,11,13,11,12,17,6,12
sp|O35945,MOUSE,LPK+19,AL1A7,1,45,8,22,31,23,46,11,34,37,37,13,22,25,21,17,31,23,38,7,10
sp|O54734,MOUSE,LPK+19,OST48,1,28,4,30,20,30,33,10,24,19,46,7,17,23,13,21,37,21,37,3,18
sp|O54782,MOUSE,LPK+19,MA2B2,1,68,4,47,44,37,65,40,38,27,108,29,41,72,69,60,63,64,75,27,40
sp|O54890,MOUSE,LPK+19,ITB3,1,42,56,48,51,25,56,10,35,43,65,14,37,35,35,34,66,49,53,8,25
sp|O54962,MOUSE,LPK+19,BAF,1,6,4,8,7,6,8,1,1,8,10,2,1,2,3,6,4,3,6,2,1
sp|O55142,MOUSE,LPK+19,RL35A,1,10,2,1,4,3,11,3,6,11,7,3,6,4,1,13,4,6,7,2,6
sp|O55222,MOUSE,LPK+19,ILK,1,36,9,29,25,16,26,16,20,26,42,20,27,29,15,31,19,17,31,11,7
sp|O70152,MOUSE,LPK+19,DPM1,1,14,1,11,16,10,24,4,24,17,25,5,9,12,8,19,20,12,15,2,12
sp|O70251,MOUSE,LPK+19,EF1B,1,20,3,24,20,5,16,2,9,23,18,4,3,10,8,4,18,7,19,3,9
sp|O70309,MOUSE,LPK+19,ITB5,1,50,58,41,52,31,61,17,34,38,74,12,39,38,31,42,63,45,42,5,25
sp|O70318,MOUSE,LPK+19,E41L2,1,71,9,55,122,22,62,28,38,79,72,9,19,63,50,57,75,66,67,6,18
sp|O70433,MOUSE,LPK+19,FHL2,1,9,35,13,23,14,18,9,10,26,16,3,9,12,13,11,16,18,7,4,13
sp|O70439,MOUSE,LPK+19,STX7,1,15,3,14,23,7,11,3,24,15,20,5,8,7,31,18,22,14,15,2,4
sp|O70481,MOUSE,LPK+19,UBR1,1,117,59,76,151,70,82,61,94,97,205,55,56,80,90,80,114,77,112,23,58
sp|O70492,MOUSE,LPK+19,SNX3,1,7,1,10,13,10,9,4,10,10,13,2,8,11,6,15,8,9,11,1,4
sp|O70503,MOUSE,LPK+19,DHB12,1,21,4,10,15,13,22,2,24,27,31,10,14,12,7,13,25,17,27,4,14
sp|O88271,MOUSE,LPK+19,CFDP1,1,20,0,22,51,9,24,2,9,37,21,4,5,11,9,15,28,10,13,2,3
tr|O88325,MOUSE,LPK+19,O88325,1,74,10,32,35,35,58,20,19,17,95,14,25,46,35,41,45,31,52,25,30
sp|O88455,MOUSE,LPK+19,DHCR7,1,38,13,18,10,31,38,15,30,20,57,9,19,21,14,15,23,23,25,21,31
sp|O88492,MOUSE,LPK+19,PLIN4,1,150,17,74,26,14,201,18,32,98,112,48,40,19,62,16,96,230,141,2,7
sp|O88569,MOUSE,LPK+19,ROA2,1,11,1,17,22,19,86,7,9,19,10,7,18,15,10,25,26,12,16,1,22
sp|O88653,MOUSE,LPK+19,LTOR3,1,10,1,6,7,6,6,2,7,9,16,1,5,6,3,4,13,4,14,0,4
sp|O88783,MOUSE,LPK+19,FA5,1,90,20,155,125,82,117,62,113,125,183,43,117,151,103,103,225,141,106,35,87
sp|O88844,MOUSE,LPK+19,IDHC,1,31,7,27,28,16,33,8,30,38,27,15,15,12,18,16,20,25,24,6,18
sp|O89017,MOUSE,LPK+19,LGMN,1,27,7,30,25,10,27,24,22,24,34,16,20,19,13,17,25,26,38,6,25
sp|P00405,MOUSE,LPK+19,COX2,1,9,3,11,14,7,8,6,19,5,31,16,9,14,6,6,18,16,14,5,10
sp|P00920,MOUSE,LPK+19,CAH2,1,20,2,17,12,12,19,13,11,19,23,3,15,16,12,7,21,11,13,7,7
sp|P01027,MOUSE,LPK+19,CO3,1,107,27,90,115,60,101,34,97,119,152,40,68,79,78,73,106,99,142,17,59
sp|P01029,MOUSE,LPK+19,CO4B,1,132,29,95,98,70,116,41,64,86,191,37,52,90,85,107,146,97,134,21,47
sp|P04117,MOUSE,LPK+19,FABP4,1,7,2,11,8,6,11,0,8,14,6,5,4,1,2,7,9,11,16,2,2
sp|P05063,MOUSE,LPK+19,ALDOC,1,42,7,19,23,8,31,7,20,20,34,5,14,19,15,21,19,18,25,3,13
sp|P05202,MOUSE,LPK+19,AATM,1,43,7,20,22,21,36,11,21,30,36,11,16,20,18,22,30,19,28,7,12
sp|P06745,MOUSE,LPK+19,G6PI,1,42,4,24,35,28,40,21,34,41,56,15,30,24,24,20,34,32,29,12,13
sp|P06801,MOUSE,LPK+19,MAOX,1,46,11,29,38,24,39,12,35,37,61,13,26,29,28,30,26,26,40,3,19
sp|P07356,MOUSE,LPK+19,ANXA2,1,19,5,28,24,7,19,4,22,33,34,9,10,8,13,20,26,18,20,1,19
sp|P07724,MOUSE,LPK+19,ALBU,1,59,36,34,56,29,18,17,11,51,64,8,19,29,23,25,30,40,35,2,22
sp|P07742,MOUSE,LPK+19,RIR1,1,55,15,37,61,24,44,15,56,57,74,24,47,33,30,35,48,46,39,12,40
sp|P08074,MOUSE,LPK+19,CBR2,1,23,2,13,10,9,20,4,10,15,24,10,11,10,3,12,21,14,30,1,2
sp|P08207,MOUSE,LPK+19,S10AA,1,5,2,9,6,7,6,3,2,10,10,8,3,3,5,4,3,4,6,0,1
sp|P08228,MOUSE,LPK+19,SODC,1,10,3,8,10,3,26,10,8,9,7,3,6,5,8,4,10,9,14,0,1
sp|P08249,MOUSE,LPK+19,MDHM,1,39,8,12,17,12,29,5,21,25,31,7,15,21,9,11,18,24,29,0,5
sp|P09055,MOUSE,LPK+19,ITB1,1,33,57,40,58,29,64,12,49,56,55,13,58,35,31,30,55,46,49,6,22
sp|P09103,MOUSE,LPK+19,PDIA1,1,50,7,42,55,33,30,10,25,50,48,5,14,19,12,13,25,24,29,6,12
sp|P09405,MOUSE,LPK+19,NUCL,1,63,1,60,110,28,75,2,19,90,30,9,21,35,13,26,39,40,38,2,6
sp|P09411,MOUSE,LPK+19,PGK1,1,41,7,24,26,15,41,5,18,41,38,14,24,16,6,11,24,18,39,4,5
sp|P09671,MOUSE,LPK+19,SODM,1,21,4,7,13,6,23,11,10,16,22,2,13,10,10,8,9,11,11,6,9
sp|P0C0S6,MOUSE,LPK+19,H2AZ,1,16,0,4,5,1,15,6,9,14,12,1,1,3,5,9,9,8,8,0,2
sp|P10107,MOUSE,LPK+19,ANXA1,1,33,5,24,26,11,21,5,20,29,35,9,12,7,16,21,18,22,20,0,12
sp|P10126,MOUSE,LPK+19,EF1A1,1,39,6,26,27,14,44,10,30,47,26,12,15,25,10,17,24,29,44,5,12
sp|P10404,MOUSE,LPK+19,ENV1,1,41,20,28,26,18,61,10,23,29,76,7,19,49,31,30,41,56,44,13,19
sp|P10605,MOUSE,LPK+19,CATB,1,18,16,18,18,13,41,10,19,15,22,4,19,17,7,12,27,17,19,12,15
sp|P10649,MOUSE,LPK+19,GSTM1,1,11,2,17,14,13,9,5,13,18,23,11,8,12,6,14,11,9,5,4,13
sp|P10833,MOUSE,LPK+19,RRAS,1,16,3,14,13,11,23,3,9,10,17,4,6,15,11,16,16,9,16,0,6
sp|P10852,MOUSE,LPK+19,4F2,1,39,2,30,32,19,40,9,21,28,82,8,22,25,26,25,45,24,26,13,10
sp|P10853,MOUSE,LPK+19,H2B1F,1,13,0,3,7,2,6,3,6,20,6,3,3,6,3,8,15,8,9,0,5
sp|P10922,MOUSE,LPK+19,H10,1,29,0,4,5,2,7,2,6,55,4,2,3,15,5,7,20,11,14,0,3
sp|P11087,MOUSE,LPK+19,CO1A1,1,130,18,60,76,26,389,9,25,55,51,14,34,276,48,69,67,44,42,6,14
sp|P11152,MOUSE,LPK+19,LIPL,1,32,10,25,29,22,34,16,24,34,38,7,22,20,12,22,41,21,38,9,18
sp|P11438,MOUSE,LPK+19,LAMP1,1,31,8,14,14,17,26,7,21,20,43,10,32,18,12,13,41,36,29,0,14
sp|P11499,MOUSE,LPK+19,HS90B,1,37,6,50,97,26,34,13,48,75,62,19,27,23,21,32,49,35,42,4,24
sp|P11672,MOUSE,LPK+19,NGAL,1,10,3,10,7,12,11,1,8,9,19,5,11,8,17,12,16,15,14,2,10
sp|P11688,MOUSE,LPK+19,ITA5,1,70,20,48,55,45,101,17,37,40,123,9,37,76,66,47,90,50,67,14,41
sp|P11862,MOUSE,LPK+19,GAS2,1,21,11,14,23,9,19,6,10,30,38,10,10,21,9,15,27,15,16,4,6
