protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
tr|Q9A891,CAUCR,KLB+15,NA,1,113,8,56,70,35,84,18,44,43,70,34,27,41,28,56,35,49,64,6,19
tr|Q9A869,CAUCR,KLB+15,NA,1,24,6,14,11,9,24,2,16,16,8,8,5,14,3,9,11,8,27,2,7
tr|Q9A868,CAUCR,KLB+15,NA,1,39,4,18,27,19,44,6,15,19,20,12,17,10,10,23,18,18,30,9,10
sp|Q9A7J9,CAUCR,KLB+15,NA,1,54,1,37,27,13,47,7,23,26,43,11,19,12,11,19,17,20,29,1,9
tr|Q9A7J7,CAUCR,KLB+15,NA,1,41,1,18,30,10,41,9,16,17,19,15,9,10,12,22,16,16,23,1,17
tr|Q9A7J6,CAUCR,KLB+15,NA,1,67,2,27,38,12,36,6,28,25,30,17,9,25,9,20,16,22,45,5,11
tr|Q9A7J4,CAUCR,KLB+15,NA,1,79,1,21,27,8,31,7,28,30,32,12,8,33,10,15,22,20,41,1,2
tr|Q9A7J2,CAUCR,KLB+15,NA,1,65,5,15,37,13,55,13,36,34,28,9,11,17,7,17,23,22,45,3,11
tr|Q9A7F3,CAUCR,KLB+15,NA,1,15,0,6,4,4,8,10,8,1,14,13,3,6,3,2,5,8,14,3,2
tr|Q9A7F2,CAUCR,KLB+15,NA,1,20,3,6,7,16,20,8,12,3,34,7,2,4,7,7,12,10,18,5,7
tr|Q9A7F1,CAUCR,KLB+15,NA,1,58,3,22,14,57,57,15,51,11,73,31,18,34,9,27,31,39,67,25,23
tr|Q9A720,CAUCR,KLB+15,NA,1,40,5,30,23,24,29,15,23,23,35,13,15,21,11,25,23,26,23,4,18
tr|Q9A6Y8,CAUCR,KLB+15,NA,1,54,3,11,14,38,45,7,37,14,66,23,8,19,8,14,27,34,45,11,16
tr|Q9A6Y7,CAUCR,KLB+15,NA,1,91,4,25,20,61,66,36,41,22,73,22,10,21,15,16,31,40,47,20,25
sp|Q9A6Y6,CAUCR,KLB+15,NA,1,15,0,4,2,8,7,2,12,2,12,5,5,1,1,3,3,3,14,0,2
sp|Q9A6Y4,CAUCR,KLB+15,NA,1,18,8,9,17,5,9,1,10,8,12,4,5,10,5,16,3,8,6,1,8
tr|Q9A6X6,CAUCR,KLB+15,NA,1,30,5,11,17,7,13,3,11,24,18,5,3,19,11,7,13,6,12,5,8
sp|Q9A634,CAUCR,KLB+15,NA,1,25,0,15,16,5,20,6,12,11,26,1,8,14,7,16,11,16,17,5,6
tr|Q9A3F6,CAUCR,KLB+15,NA,1,39,4,24,15,9,30,9,19,18,32,7,11,13,3,17,19,25,33,3,5
tr|Q9A3F4,CAUCR,KLB+15,NA,1,45,4,22,25,9,32,15,21,18,23,19,13,16,14,16,17,17,26,1,10
sp|Q9A2W1,CAUCR,KLB+15,NA,1,12,0,5,8,6,10,3,2,4,7,3,1,4,2,2,2,6,9,0,0
sp|Q9A2V9,CAUCR,KLB+15,NA,1,83,2,27,37,16,46,7,35,28,36,12,16,35,21,27,21,35,43,0,12
sp|Q9A2V8,CAUCR,KLB+15,NA,1,44,1,13,17,5,19,2,18,13,25,8,7,9,14,22,20,19,25,0,10
sp|Q9A2V7,CAUCR,KLB+15,NA,1,52,3,29,35,14,47,6,36,26,49,8,14,22,26,32,31,22,41,1,16
tr|Q9A8K9,CAUCR,KLB+15,NA,1,35,1,20,19,15,14,12,13,14,20,13,5,13,4,27,9,17,17,9,8
tr|Q9A7T6,CAUCR,KLB+15,NA,1,63,7,30,38,22,59,18,19,17,39,21,28,28,18,55,27,31,29,8,22
tr|Q9A2X8,CAUCR,KLB+15,NA,1,31,0,18,20,6,21,5,21,17,30,3,7,15,14,15,13,13,17,8,5
tr|Q9A2M4,CAUCR,KLB+15,NA,1,23,1,13,20,7,14,8,12,6,26,7,4,18,3,23,12,14,17,3,4
tr|Q9A212,CAUCR,KLB+15,NA,1,52,2,14,17,9,33,7,11,10,32,4,3,17,9,17,12,20,41,3,8
tr|Q9ABL4,CAUCR,KLB+15,NA,1,27,0,14,11,8,15,4,6,1,13,7,4,13,4,18,4,9,16,6,2
tr|Q9ABE6,CAUCR,KLB+15,NA,1,25,2,17,14,13,12,11,8,4,28,6,6,13,4,13,12,17,12,1,3
sp|Q45972,CAUCR,KLB+15,NA,1,6,9,12,14,6,7,0,6,10,2,2,4,9,0,3,2,5,10,2,4
tr|Q9A975,CAUCR,KLB+15,NA,1,72,5,40,32,23,36,13,32,28,56,4,20,24,24,40,21,26,35,4,17
tr|Q9A973,CAUCR,KLB+15,NA,1,31,5,21,10,9,23,9,7,8,27,2,5,15,7,16,14,11,15,5,4
tr|Q9A8Q8,CAUCR,KLB+15,NA,1,103,4,59,25,14,74,8,27,31,70,9,19,33,21,37,38,33,50,6,21
tr|Q9A882,CAUCR,KLB+15,NA,1,68,2,48,40,23,49,14,42,25,65,11,19,24,21,47,30,36,51,8,12
sp|Q9A881,CAUCR,KLB+15,NA,1,26,2,20,23,14,16,11,15,15,29,9,7,19,12,27,19,16,16,6,9
tr|Q9A762,CAUCR,KLB+15,NA,1,47,9,28,40,18,35,8,19,28,36,8,11,22,19,22,36,29,44,7,23
tr|Q9A6J7,CAUCR,KLB+15,NA,1,24,3,18,17,10,17,11,10,6,22,9,2,13,3,14,6,8,22,1,5
tr|Q9A3J6,CAUCR,KLB+15,NA,1,21,1,17,24,20,23,2,13,13,28,5,2,16,7,21,13,14,16,3,6
tr|Q9A384,CAUCR,KLB+15,NA,1,30,1,16,14,11,9,11,12,5,16,4,4,13,3,16,10,8,15,5,2
tr|Q9A2L8,CAUCR,KLB+15,NA,1,12,2,6,8,3,6,0,5,7,8,6,2,7,5,3,7,8,11,3,1
tr|Q9A580,CAUCR,KLB+15,NA,1,25,2,12,8,6,15,2,8,4,20,3,5,19,6,17,11,14,20,3,4
tr|Q9A3A1,CAUCR,KLB+15,NA,1,72,2,15,17,18,56,6,39,15,49,21,18,16,6,12,28,22,47,4,9
tr|Q9A9S5,CAUCR,KLB+15,NA,1,62,7,29,23,9,34,10,17,9,47,10,12,15,10,37,21,17,27,0,4
tr|Q9A976,CAUCR,KLB+15,NA,1,53,2,11,19,6,33,7,8,6,34,5,6,21,7,27,12,14,32,3,1
tr|Q9A7Z0,CAUCR,KLB+15,NA,1,61,5,22,22,16,38,13,13,7,45,14,4,26,7,28,14,20,34,5,6
sp|Q9A6Z1,CAUCR,KLB+15,NA,1,32,0,13,15,9,24,3,26,4,21,8,10,9,8,16,19,15,20,4,5
tr|Q9A6F4,CAUCR,KLB+15,NA,1,36,5,15,24,15,25,6,17,11,24,5,5,23,7,24,14,20,28,3,7
tr|Q9A351,CAUCR,KLB+15,NA,1,58,1,25,25,11,38,6,15,18,34,7,9,19,8,24,19,10,34,2,12
tr|Q9A2D5,CAUCR,KLB+15,NA,1,23,4,25,15,14,20,11,14,14,31,5,5,8,12,25,10,13,21,3,7
tr|Q9A621,CAUCR,KLB+15,NA,1,54,3,26,31,25,53,14,30,25,25,16,14,26,20,24,22,22,54,4,10
tr|Q9A3Q9,CAUCR,KLB+15,NA,1,53,8,29,23,19,44,16,26,14,40,13,11,26,7,31,17,22,25,4,11
tr|Q9AC18,CAUCR,KLB+15,NA,1,42,3,27,21,11,42,14,23,31,33,3,10,21,13,21,23,25,29,3,12
sp|Q9ABN3,CAUCR,KLB+15,NA,1,51,3,23,20,9,34,6,11,14,47,10,8,18,11,18,16,17,24,3,7
tr|Q9ABL6,CAUCR,KLB+15,NA,1,49,4,26,24,14,39,9,17,11,34,8,12,22,11,19,15,17,27,8,4
tr|Q9ABL5,CAUCR,KLB+15,NA,1,33,3,16,17,17,30,8,15,7,19,8,5,19,9,20,17,12,17,8,12
tr|Q9ABH4,CAUCR,KLB+15,NA,1,27,4,22,27,13,25,6,23,27,23,9,14,19,9,13,20,11,41,4,5
sp|Q9ABH0,CAUCR,KLB+15,NA,1,52,6,29,32,16,37,12,29,31,38,11,20,18,16,16,18,25,35,5,17
tr|Q9AB71,CAUCR,KLB+15,NA,1,52,3,23,28,21,34,9,10,20,32,17,8,25,10,30,27,13,39,4,14
sp|Q9AAW1,CAUCR,KLB+15,NA,1,121,8,48,44,24,55,13,26,17,86,15,12,46,28,61,34,47,56,16,20
tr|Q9A6W3,CAUCR,KLB+15,NA,1,39,5,41,23,22,33,14,23,33,36,20,20,30,12,19,27,19,28,4,21
tr|Q9A6L1,CAUCR,KLB+15,NA,1,59,3,25,19,13,40,6,21,13,27,5,9,11,8,21,19,16,29,3,6
tr|Q9A6F7,CAUCR,KLB+15,NA,1,111,4,61,73,36,71,15,48,46,62,28,24,40,34,55,31,38,84,12,26
tr|Q9A6F6,CAUCR,KLB+15,NA,1,45,5,27,22,11,30,10,21,14,30,10,16,16,12,21,14,20,18,7,9
sp|Q9A683,CAUCR,KLB+15,NA,1,69,2,27,27,20,31,11,18,14,50,18,10,20,18,30,27,30,22,6,5
sp|Q9A671,CAUCR,KLB+15,NA,1,46,4,18,28,15,28,10,22,13,32,4,14,22,10,23,14,15,27,4,10
tr|Q9A656,CAUCR,KLB+15,NA,1,50,3,23,27,18,34,10,16,15,35,9,13,20,9,27,21,26,37,5,6
sp|P55186,CAUCR,KLB+15,NA,1,81,11,37,38,17,68,15,32,22,50,22,16,27,13,37,35,34,48,5,9
tr|Q9A3I9,CAUCR,KLB+15,NA,1,80,1,29,33,17,46,5,35,34,50,16,22,23,9,20,21,28,49,1,7
tr|Q9A3I8,CAUCR,KLB+15,NA,1,58,6,29,19,13,27,2,15,23,41,8,9,24,10,18,24,26,28,13,3
tr|Q9A2F9,CAUCR,KLB+15,NA,1,63,10,32,34,11,50,7,18,20,37,10,11,22,14,36,22,24,42,7,11
tr|Q9A2F8,CAUCR,KLB+15,NA,1,174,21,80,100,45,152,29,86,58,138,40,50,69,50,105,71,78,112,14,36
sp|Q9A232,CAUCR,KLB+15,NA,1,16,2,13,14,10,19,11,13,12,15,6,3,5,4,11,8,16,12,2,4
sp|Q9A4N4,CAUCR,KLB+15,NA,1,12,2,7,6,6,11,3,9,7,5,4,4,11,4,2,4,13,13,1,5
sp|Q9A4N3,CAUCR,KLB+15,NA,1,32,2,18,11,9,23,15,9,3,30,10,7,16,8,21,11,13,21,5,5
sp|Q9A4N2,CAUCR,KLB+15,NA,1,42,2,18,21,19,30,3,17,22,27,13,12,14,16,11,20,30,19,6,12
sp|Q9ABY4,CAUCR,KLB+15,NA,1,97,6,34,27,21,48,10,26,24,40,11,13,26,15,27,21,30,40,1,12
sp|Q9A7U9,CAUCR,KLB+15,NA,1,49,5,33,33,24,54,12,32,24,47,9,11,27,17,26,19,27,53,5,13
sp|Q9A7M2,CAUCR,KLB+15,NA,1,16,0,5,15,6,11,2,10,6,9,3,7,4,6,9,5,9,13,0,3
sp|Q9A5F9,CAUCR,KLB+15,NA,1,16,1,16,21,10,20,3,23,15,21,8,11,8,7,19,8,15,19,2,9
sp|Q9A4D6,CAUCR,KLB+15,NA,1,133,14,59,92,41,95,15,66,52,88,30,25,59,36,56,56,59,91,7,25
sp|Q9A3U9,CAUCR,KLB+15,NA,1,48,3,29,21,10,48,9,22,20,46,4,11,19,14,27,19,21,41,6,10
tr|Q9ABZ4,CAUCR,KLB+15,NA,1,92,6,35,48,27,81,5,41,56,58,22,14,37,24,28,22,40,50,5,18
tr|Q9AB78,CAUCR,KLB+15,NA,1,39,6,21,16,14,16,8,20,13,16,10,8,11,11,19,13,15,20,4,6
tr|Q9AB07,CAUCR,KLB+15,NA,1,51,2,21,28,16,40,3,21,16,32,9,9,12,16,27,17,19,34,2,7
tr|Q9AAT4,CAUCR,KLB+15,NA,1,65,4,18,23,8,44,6,23,22,28,10,12,15,19,15,26,13,34,5,1
tr|Q9AAT3,CAUCR,KLB+15,NA,1,30,4,8,16,6,31,2,18,11,13,11,13,5,7,13,8,13,24,2,5
tr|Q9A9Q2,CAUCR,KLB+15,NA,1,154,8,68,55,29,89,24,58,56,84,23,10,82,24,43,41,54,68,18,18
tr|Q9A9N4,CAUCR,KLB+15,NA,1,11,3,5,14,2,18,3,13,7,11,5,3,4,6,9,4,9,15,2,4
tr|Q9A9N2,CAUCR,KLB+15,NA,1,60,7,24,30,19,48,16,27,21,39,18,15,33,17,20,27,25,38,9,19
tr|Q9A9M9,CAUCR,KLB+15,NA,1,37,2,21,19,12,26,3,14,10,24,9,6,17,6,23,15,19,21,5,5
tr|Q9A8P2,CAUCR,KLB+15,NA,1,51,1,20,26,20,46,9,26,21,23,16,8,8,13,18,24,21,34,4,12
tr|H7C7H2,CAUCR,KLB+15,NA,1,74,3,39,25,31,39,10,21,23,55,18,25,35,32,30,31,30,37,15,14
tr|Q9A641,CAUCR,KLB+15,NA,1,10,0,12,3,2,12,1,4,11,14,8,1,3,2,1,4,8,6,0,0
tr|Q9A5P2,CAUCR,KLB+15,NA,1,22,1,7,24,8,26,2,15,14,22,7,12,10,3,11,10,18,20,3,6
tr|Q9A2V2,CAUCR,KLB+15,NA,1,47,6,26,34,19,34,20,20,20,33,18,11,19,18,35,17,18,17,10,13
tr|Q9A9Z7,CAUCR,KLB+15,NA,1,65,7,11,14,28,58,3,40,15,59,17,14,19,14,19,39,33,43,11,10
tr|Q9A9L0,CAUCR,KLB+15,NA,1,90,6,70,37,49,118,8,40,41,67,14,81,40,46,56,73,55,80,17,41
tr|Q9A9I9,CAUCR,KLB+15,NA,1,74,4,50,30,40,76,3,37,30,66,5,53,41,33,44,70,71,61,8,35
tr|Q9A9I1,CAUCR,KLB+15,NA,1,104,3,75,31,50,96,8,47,33,77,13,69,39,48,63,91,80,68,11,29
tr|Q9A995,CAUCR,KLB+15,NA,1,98,9,64,38,51,101,9,54,42,69,11,49,42,46,55,71,74,62,17,39
tr|Q9A991,CAUCR,KLB+15,NA,1,66,6,7,14,33,39,6,32,20,66,16,10,15,9,6,25,34,34,4,9
tr|Q9A961,CAUCR,KLB+15,NA,1,64,6,14,4,29,36,4,27,9,55,15,6,16,7,16,24,22,38,6,13
tr|Q9A958,CAUCR,KLB+15,NA,1,102,2,60,31,37,88,5,39,33,60,11,44,24,29,50,57,49,58,9,29
tr|Q9A8S6,CAUCR,KLB+15,NA,1,43,3,9,8,16,27,0,16,7,47,7,6,7,6,16,12,13,24,8,1
sp|Q9A8J0,CAUCR,KLB+15,NA,1,108,4,25,24,35,87,7,46,22,72,23,17,22,14,18,37,48,79,4,20
tr|Q9A7U2,CAUCR,KLB+15,NA,1,57,3,13,5,42,34,5,18,7,48,11,9,18,10,16,26,20,52,10,9
tr|Q9A7H3,CAUCR,KLB+15,NA,1,87,2,29,38,24,68,6,19,20,51,3,30,23,20,43,41,60,50,8,28
tr|Q9A7E9,CAUCR,KLB+15,NA,1,74,2,14,11,36,49,4,26,6,65,8,6,18,11,29,24,17,28,9,9
tr|Q9A6K2,CAUCR,KLB+15,NA,1,30,2,16,14,8,23,6,12,15,25,4,7,13,9,20,14,11,16,1,3
tr|Q9A608,CAUCR,KLB+15,NA,1,87,0,54,39,39,89,3,44,39,81,9,54,36,36,50,75,84,54,9,39
tr|Q9A5X7,CAUCR,KLB+15,NA,1,33,0,20,19,7,24,1,16,18,32,4,13,10,13,20,18,25,33,1,5
tr|Q9A5V0,CAUCR,KLB+15,NA,1,69,5,16,6,19,57,4,38,10,61,11,8,25,13,21,16,23,47,24,15
tr|Q9A5G5,CAUCR,KLB+15,NA,1,77,2,11,9,23,44,2,37,12,57,11,7,22,9,18,21,23,36,10,13
tr|Q9A3S5,CAUCR,KLB+15,NA,1,73,6,55,23,28,82,7,33,48,53,10,39,31,43,33,58,53,63,14,44
tr|Q9A3P1,CAUCR,KLB+15,NA,1,84,6,46,33,45,93,6,36,37,75,10,74,40,36,39,65,92,68,8,44
tr|Q9A370,CAUCR,KLB+15,NA,1,67,4,43,28,43,80,1,27,29,61,8,44,34,28,40,48,57,42,8,30
tr|Q9A2U5,CAUCR,KLB+15,NA,1,73,4,53,38,42,87,4,33,30,79,7,51,31,36,53,63,65,68,2,28
tr|Q9ABH3,CAUCR,KLB+15,NA,1,45,3,2,7,18,27,6,14,7,47,5,4,14,12,11,17,16,26,9,10
tr|Q9ABE2,CAUCR,KLB+15,NA,1,45,0,16,11,10,27,4,16,23,32,2,17,22,16,21,16,24,25,8,14
tr|Q9A847,CAUCR,KLB+15,NA,1,70,1,45,28,30,70,10,25,17,62,6,36,30,28,47,50,48,55,11,24
tr|Q9A846,CAUCR,KLB+15,NA,1,35,0,17,16,8,24,4,15,5,26,3,6,8,2,27,10,9,20,1,5
tr|Q9A845,CAUCR,KLB+15,NA,1,88,0,20,16,19,35,11,17,8,65,10,13,19,19,40,29,19,38,5,11
tr|Q9A7X2,CAUCR,KLB+15,NA,1,45,3,10,11,17,23,4,19,7,42,5,6,12,5,13,9,13,30,6,5
sp|Q9A7X1,CAUCR,KLB+15,NA,1,48,1,21,21,16,31,6,13,15,36,2,5,11,15,28,15,19,30,0,6
tr|Q9A7Q4,CAUCR,KLB+15,NA,1,99,0,49,35,36,78,2,34,21,62,3,43,36,20,57,57,80,61,7,29
tr|Q9A7E5,CAUCR,KLB+15,NA,1,82,0,30,29,31,73,7,36,28,63,6,22,45,27,46,52,64,55,4,32
tr|Q9A7E2,CAUCR,KLB+15,NA,1,84,0,45,23,20,63,6,24,24,57,8,27,27,29,43,51,51,49,15,31
tr|Q9A764,CAUCR,KLB+15,NA,1,28,0,13,20,8,24,5,15,15,33,7,7,12,6,15,13,8,15,0,5
tr|Q9A6W2,CAUCR,KLB+15,NA,1,94,3,53,30,48,73,7,30,37,58,8,42,29,25,41,60,52,52,8,31
tr|Q9A6E6,CAUCR,KLB+15,NA,1,44,4,37,50,19,47,9,26,39,61,10,20,21,26,31,29,22,36,10,14
tr|Q9A507,CAUCR,KLB+15,NA,1,36,1,14,13,7,11,2,16,23,28,2,17,22,8,9,11,15,24,1,8
sp|Q9A502,CAUCR,KLB+15,NA,1,46,2,15,20,9,39,6,14,11,36,3,5,11,13,25,14,21,37,0,5
tr|Q9A4A9,CAUCR,KLB+15,NA,1,99,0,41,29,32,77,4,17,19,68,4,38,33,29,51,39,53,57,8,23
tr|Q9A430,CAUCR,KLB+15,NA,1,95,8,82,48,62,95,7,59,37,85,9,74,52,35,75,73,88,74,14,33
tr|Q9AC06,CAUCR,KLB+15,NA,1,30,3,31,37,15,24,9,30,17,39,17,18,25,11,34,22,23,27,9,13
tr|Q9AB15,CAUCR,KLB+15,NA,1,62,5,24,34,15,52,7,29,24,20,16,18,24,13,21,22,29,45,7,12
tr|Q9AAP0,CAUCR,KLB+15,NA,1,25,2,22,15,16,28,5,16,4,28,8,9,29,19,13,13,23,19,6,16
tr|Q9A9N5,CAUCR,KLB+15,NA,1,17,3,11,7,3,14,8,7,3,16,2,3,10,2,11,10,11,8,3,7
tr|Q9A916,CAUCR,KLB+15,NA,1,9,0,5,7,2,9,1,1,4,2,3,1,6,1,14,8,3,1,0,0
tr|Q9A8A2,CAUCR,KLB+15,NA,1,48,1,15,15,11,30,3,7,9,32,10,5,13,7,16,20,11,22,4,1
tr|Q9A831,CAUCR,KLB+15,NA,1,28,1,14,11,8,15,7,6,6,25,6,4,14,6,15,8,14,9,7,7
sp|Q9A777,CAUCR,KLB+15,NA,1,60,2,28,27,21,40,14,20,32,36,12,17,32,19,23,18,23,44,5,12
tr|Q9A614,CAUCR,KLB+15,NA,1,144,1,42,60,16,66,9,38,26,61,22,18,22,42,51,48,39,60,7,9
tr|Q9A5N8,CAUCR,KLB+15,NA,1,26,1,19,11,11,23,5,15,5,13,2,3,14,10,15,8,8,18,4,5
tr|Q9A5D5,CAUCR,KLB+15,NA,1,32,4,21,9,15,29,13,12,10,23,5,3,17,8,12,16,18,15,5,10
tr|Q9A5D4,CAUCR,KLB+15,NA,1,33,10,19,21,14,47,9,24,20,21,10,10,16,7,15,12,31,37,4,9
tr|Q9A525,CAUCR,KLB+15,NA,1,30,1,17,14,3,21,4,12,11,27,11,6,15,8,18,13,10,20,2,7
tr|Q9A4I8,CAUCR,KLB+15,NA,1,31,0,7,14,5,17,6,12,9,25,9,2,16,6,18,7,12,9,4,11
tr|Q9A4G1,CAUCR,KLB+15,NA,1,26,1,12,14,2,13,6,7,7,23,6,6,4,9,11,7,10,4,4,6
tr|Q9A446,CAUCR,KLB+15,NA,1,66,3,29,23,22,28,14,19,4,55,12,5,36,16,39,24,19,30,8,6
tr|Q9A414,CAUCR,KLB+15,NA,1,38,9,18,23,13,40,13,23,18,31,13,9,13,4,22,20,18,37,0,4
sp|O31066,CAUCR,KLB+15,NA,1,98,3,55,39,32,72,16,22,35,62,14,29,45,21,40,39,32,34,23,16
tr|Q9A3W3,CAUCR,KLB+15,NA,1,26,0,13,9,3,18,10,13,7,23,8,4,13,7,13,12,5,11,4,9
tr|Q9A3E2,CAUCR,KLB+15,NA,1,9,2,9,15,4,10,4,12,6,26,5,8,5,8,8,8,7,7,1,5
tr|Q9A2I1,CAUCR,KLB+15,NA,1,63,8,25,35,24,44,11,34,22,42,14,19,26,18,29,23,22,23,8,16
tr|Q9A213,CAUCR,KLB+15,NA,1,38,3,17,14,12,19,7,18,11,17,3,6,9,9,8,7,10,15,2,6
tr|Q9AAM2,CAUCR,KLB+15,NA,1,63,1,28,24,12,40,12,19,9,52,10,19,27,12,38,38,24,35,5,22
tr|Q9A7J3,CAUCR,KLB+15,NA,1,16,3,11,9,10,12,2,6,14,15,3,6,7,7,3,7,8,13,1,7
tr|Q9A7E6,CAUCR,KLB+15,NA,1,36,0,10,6,8,18,9,8,9,23,4,13,17,11,9,14,11,17,8,7
tr|Q9A6Z2,CAUCR,KLB+15,NA,1,54,6,40,39,16,52,21,36,22,56,9,17,34,11,37,26,26,43,6,8
tr|Q9A6F5,CAUCR,KLB+15,NA,1,40,2,16,11,7,24,11,14,17,27,6,11,17,8,14,13,22,19,4,6
tr|Q9A4B8,CAUCR,KLB+15,NA,1,17,2,12,13,12,15,4,11,13,11,4,5,10,5,5,9,13,17,3,6
tr|Q9A4B7,CAUCR,KLB+15,NA,1,69,4,35,32,16,48,11,31,27,49,10,17,22,18,28,26,26,45,2,11
tr|Q9ABM6,CAUCR,KLB+15,NA,1,28,1,16,5,5,28,1,9,4,17,8,11,11,8,19,9,19,21,0,6
tr|Q9AA59,CAUCR,KLB+15,NA,1,49,3,22,13,15,50,3,7,12,27,7,16,36,17,20,28,25,33,9,15
sp|P35828,CAUCR,KLB+15,NA,1,203,0,53,9,31,124,3,40,11,76,4,60,8,20,8,75,190,94,2,15
tr|Q9A7M6,CAUCR,KLB+15,NA,1,47,5,9,10,8,26,1,14,12,22,6,8,12,9,10,32,19,21,2,2
tr|Q9A6W8,CAUCR,KLB+15,NA,1,55,5,29,19,14,40,10,14,9,41,4,2,25,10,39,18,15,38,6,9
tr|Q9A603,CAUCR,KLB+15,NA,1,52,0,10,10,4,19,1,8,12,25,7,14,12,11,10,12,17,17,0,7
tr|Q9A3H5,CAUCR,KLB+15,NA,1,26,1,10,8,5,13,0,10,3,10,2,8,19,10,20,12,11,12,3,5
tr|Q9A2R7,CAUCR,KLB+15,NA,1,77,0,31,20,19,61,11,13,15,65,15,9,40,21,38,23,49,55,4,9
tr|Q9A7E1,CAUCR,KLB+15,NA,1,47,0,19,11,11,34,10,16,10,49,9,1,30,12,33,20,21,22,16,10
tr|Q9A2Q5,CAUCR,KLB+15,NA,1,73,1,15,18,12,51,12,19,15,45,15,5,33,16,27,10,30,48,16,9
tr|Q9A2D6,CAUCR,KLB+15,NA,1,37,4,21,20,11,31,13,15,12,33,5,14,16,15,23,20,20,25,7,14
tr|Q99QH1,CAUCR,KLB+15,NA,1,31,3,17,21,11,16,11,19,15,31,6,7,15,14,29,20,20,17,8,15
tr|Q9A694,CAUCR,KLB+15,NA,1,11,5,9,10,9,9,4,5,3,18,6,4,19,8,18,14,8,14,5,8
tr|Q9A4Z1,CAUCR,KLB+15,NA,1,39,1,24,21,12,28,11,26,25,36,9,14,29,13,46,27,23,22,13,13
tr|H7C7J2,CAUCR,KLB+15,NA,1,32,1,17,11,5,17,7,11,10,9,7,4,6,6,14,16,9,19,2,5
sp|Q9AC31,CAUCR,KLB+15,NA,1,9,0,4,6,1,4,5,5,8,13,1,2,0,3,11,8,5,3,0,1
sp|P58063,CAUCR,KLB+15,NA,1,38,4,25,20,10,23,3,10,13,34,5,4,16,7,26,12,27,26,2,5
sp|Q9AC30,CAUCR,KLB+15,NA,1,9,1,15,11,6,10,3,8,9,17,4,2,6,8,13,9,8,9,0,1
sp|P58088,CAUCR,KLB+15,NA,1,27,2,16,15,12,14,7,7,10,19,5,5,20,8,19,5,11,17,5,2
sp|P58167,CAUCR,KLB+15,NA,1,16,1,3,14,4,11,1,10,7,9,1,2,5,3,18,9,4,10,0,3
