"Accession..","Name","X115.113","PVal.115.113","X116.114","PVal.116.114","X114.113","PVal.114.113"
gi|6319509,"Pdx3p [Saccharomyces cerevisiae S288c]",0.3122,0.0082,0.5334,0.0285,0.2442,0.0054
gi|6319530,"hypothetical protein YBR056W [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2409,0
gi|6319546,"Hsp26p [Saccharomyces cerevisiae S288c]",0.3739,0.0061,0.5632,3e-04,0.1238,4e-04
gi|6319564,"Pol30p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3145,2e-04
gi|6319568,"Pho3p [Saccharomyces cerevisiae S288c]",0.6798,0.0477,0.9849,0.8923,NA,NA
gi|6319587,"Ysa1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3296,0.0399
gi|6319593,"Tkl2p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1368,0
gi|6319594,"Tef2p [Saccharomyces cerevisiae S288c]",0.4379,0.2146,0.5048,0.028,0.1259,0
gi|6319603,"Vma2p [Saccharomyces cerevisiae S288c]",0.3068,0.0056,0.415,0,NA,NA
gi|6319625,"Ara1p [Saccharomyces cerevisiae S288c]",0.3543,0.002,0.5782,0.0318,0.2319,5e-04
gi|6319673,"Pgi1p [Saccharomyces cerevisiae S288c]",0.3631,0,0.5974,0,0.2144,0
gi|6319695,"Pyc2p [Saccharomyces cerevisiae S288c]",0.3687,0.0108,0.5715,0.007,NA,NA
gi|6319726,"Aro4p [Saccharomyces cerevisiae S288c]",0.2591,4e-04,0.4437,7e-04,NA,NA
gi|6319793,"Prd1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3124,0.0026
gi|6319809,"Glk1p [Saccharomyces cerevisiae S288c]",0.3167,0,0.5381,0,0.2443,4e-04
gi|6319849,"Ycp4p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3616,0.0361
gi|6319901,"Thr4p [Saccharomyces cerevisiae S288c]",0.304,0,0.5341,0.0017,0.3341,0.0054
gi|6319931,"Abp1p [Saccharomyces cerevisiae S288c]",0.3036,0.0227,0.471,0.0187,NA,NA
gi|6320009,"Arf1p [Saccharomyces cerevisiae S288c]",0.4701,0.0228,0.7483,0.1505,NA,NA
gi|6320016,"Vma1p [Saccharomyces cerevisiae S288c]",0.3479,0,0.4684,0,0.1811,0.0193
gi|6320033,"Sfa1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2476,0.0469
gi|6320077,"Cdc48p [Saccharomyces cerevisiae S288c]",0.3305,0.0082,0.3599,2e-04,NA,NA
gi|6320148,"Psa1p [Saccharomyces cerevisiae S288c]",0.2337,0,0.3994,8e-04,0.1669,0
gi|6320181,"Gpd1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1637,0.0022
gi|6320205,"Yrb1p [Saccharomyces cerevisiae S288c]",0.2429,2e-04,0.3719,0.0018,0.1373,0.0346
gi|6320226,"Ses1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1904,0.0014
gi|6320235,"Pst2p [Saccharomyces cerevisiae S288c]",0.3931,0.0133,0.6285,0.0731,0.2417,0.0351
gi|6320255,"Tpi1p [Saccharomyces cerevisiae S288c]",0.5045,1e-04,0.8701,0.1531,0.354,0.0158
gi|6320359,"Cpr1p [Saccharomyces cerevisiae S288c]",0.4133,0,0.9039,0.3859,0.443,0.0019
gi|6320362,"Hom2p [Saccharomyces cerevisiae S288c]",0.2507,0,0.4052,1e-04,0.2012,0
gi|6320432,"Adk1p [Saccharomyces cerevisiae S288c]",0.3692,0,0.6584,0.0153,0.3241,0
gi|6320535,"Skp1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2243,0.0072
gi|6320548,"hypothetical protein YDR341C [Saccharomyces cerevisiae S288c]",0.3137,0.0012,0.5276,0.0046,0.2658,0
gi|6320553,"Svf1p [Saccharomyces cerevisiae S288c]",0.3798,0.0233,0.4128,0.007,NA,NA
gi|6320560,"Trr1p [Saccharomyces cerevisiae S288c]",0.3513,0.0144,0.4461,0.0142,NA,NA
gi|6320576,"Ypr1p [Saccharomyces cerevisiae S288c]",0.4998,0.048,0.7501,0.0121,0.3511,0
gi|6320593,"Eft2p [Saccharomyces cerevisiae S288c]",0.3287,0,0.4663,0,0.1602,1e-04
gi|6320607,"Hpt1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2681,0.0081
gi|6320662,"Guk1p [Saccharomyces cerevisiae S288c]",0.3049,3e-04,0.5499,0.0165,0.2437,0
gi|6320724,"Emi2p [Saccharomyces cerevisiae S288c]",0.2168,0.002,0.4134,0.0032,NA,NA
gi|6320775,"Prb1p [Saccharomyces cerevisiae S288c]",0.387,0.0169,0.6437,0.0018,0.2471,0.0045
gi|6320801,"Hyp2p [Saccharomyces cerevisiae S288c]",0.2505,0.0051,0.4517,0.0017,NA,NA
gi|6320826,"Glc3p [Saccharomyces cerevisiae S288c]",0.3834,0.0072,0.5083,0.006,0.1779,0.0355
gi|6320839,"Pmi40p [Saccharomyces cerevisiae S288c]",0.2575,0.0217,0.5084,0.0091,0.3701,3e-04
gi|6320882,"Sah1p [Saccharomyces cerevisiae S288c]",0.2515,0,0.3539,0,0.2732,0.0097
gi|6320899,"Hmf1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3718,0.0315
gi|6320908,"Icl1p [Saccharomyces cerevisiae S288c]",0.5392,0.0027,0.7904,0.0084,0.1917,0
gi|6320936,"Met6p [Saccharomyces cerevisiae S288c]",0.4368,0,0.6252,0,0.2411,0
gi|6320950,"Ssa4p [Saccharomyces cerevisiae S288c]",0.596,0.0102,0.7744,0.0412,NA,NA
gi|6320980,"Glc7p [Saccharomyces cerevisiae S288c]",0.3786,0.2085,0.359,0.0373,NA,NA
gi|6320983,"Gdi1p [Saccharomyces cerevisiae S288c]",0.2766,0.009,0.4577,0.0176,NA,NA
gi|6321013,"Pab1p [Saccharomyces cerevisiae S288c]",0.2751,0.0015,0.3609,0.0045,0.1853,0.0016
gi|6321023,"Tmt1p [Saccharomyces cerevisiae S288c]",0.4992,0.0374,0.9803,0.7287,NA,NA
gi|6321184,"Hxk2p [Saccharomyces cerevisiae S288c]",0.3273,0,0.478,0,0.3343,0.0022
gi|6321203,"Ade5,7p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2645,0.0198
gi|6321236,"Aro8p [Saccharomyces cerevisiae S288c]",0.3469,0,0.5957,6e-04,0.3109,0
gi|6321401,"Pnc1p [Saccharomyces cerevisiae S288c]",0.3932,0.0241,0.7036,0.0689,0.2567,0.044
gi|6321412,"Trp5p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2082,0.0071
gi|6321474,"Acb1p [Saccharomyces cerevisiae S288c]",0.5131,0.0107,0.6461,0.1404,0.6153,7e-04
gi|6321480,"Nqm1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1342,0.0014
gi|6321498,"Ade6p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.251,0.0126
gi|6321523,"Pil1p [Saccharomyces cerevisiae S288c]",0.274,0.1048,0.3522,0.0097,NA,NA
gi|6321531,"Vas1p [Saccharomyces cerevisiae S288c]",0.3512,0.036,0.5303,0,0.2439,0
gi|6321563,"Asn2p [Saccharomyces cerevisiae S288c]",0.2812,0,0.3946,0,0.2019,1e-04
gi|6321594,"Cys4p [Saccharomyces cerevisiae S288c]",0.264,1e-04,0.4336,2e-04,0.1795,0.0221
gi|6321619,"Rnr4p [Saccharomyces cerevisiae S288c]",0.3615,0,0.4413,2e-04,0.1828,3e-04
gi|6321631,"Tdh3p [Saccharomyces cerevisiae S288c]",0.2015,0.0205,0.3921,0.0569,0.172,0.0467
gi|6321650,"Zpr1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2523,0.004
gi|6321687,"Sol4p [Saccharomyces cerevisiae S288c]",0.6399,0,0.8069,0.0965,0.3002,0.0054
gi|6321693,"Eno1p [Saccharomyces cerevisiae S288c]",0.5499,0.0011,0.7939,0.1206,0.2024,0
gi|6321718,"Scw4p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2223,0.0015
gi|6321721,"Bgl2p [Saccharomyces cerevisiae S288c]",0.6121,0.0064,0.9078,0.5616,0.2759,0
gi|6321772,"Rps20p [Saccharomyces cerevisiae S288c]",0.2115,0.0758,0.3304,0.0268,NA,NA
gi|6321796,"Sod2p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.4667,0.0091
gi|6321798,"Rpl27ap [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.0939,0.0427
gi|6321807,"Ded81p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1824,0.0091
gi|6321814,"Thr1p [Saccharomyces cerevisiae S288c]",0.3443,0.0148,0.4999,0.0122,NA,NA
gi|6321833,"Dog2p [Saccharomyces cerevisiae S288c]",0.3245,0.0621,0.5417,0.0274,NA,NA
gi|6321837,"Aap1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3285,0.0199
gi|6321839,"Fsh1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2658,0.0483
gi|6321879,"Rtc3p [Saccharomyces cerevisiae S288c]",0.456,0.0079,0.9007,0.1584,0.4765,0.0488
gi|6321896,"Gre3p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.234,5e-04
gi|6321929,"Aro9p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3138,0.0167
gi|6321968,"Eno2p [Saccharomyces cerevisiae S288c]",0.3718,0,0.5917,0.0059,NA,NA
gi|6321973,"Oye2p [Saccharomyces cerevisiae S288c]",0.3354,0,0.456,4e-04,NA,NA
gi|6321977,"Gnd1p [Saccharomyces cerevisiae S288c]",0.2466,0,0.4073,4e-04,0.2717,0
gi|6322011,"Pho12p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3767,0.0217
gi|6322029,"Suc2p [Saccharomyces cerevisiae S288c]",0.6054,0.0292,1.0297,0.8957,0.2544,0.0022
gi|6322138,"Mmf1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.4268,0.0454
gi|6322228,"Hyr1p [Saccharomyces cerevisiae S288c]",0.3763,0.0239,0.6447,0.0515,0.1571,0.0024
gi|6322244,"Ree1p [Saccharomyces cerevisiae S288c]",0.6277,0.0062,1.0386,0.8231,0.4619,0.0215
gi|6322294,"Erg20p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3404,2e-04
gi|6322323,"Tif2p [Saccharomyces cerevisiae S288c]",0.4186,4e-04,0.5354,1e-04,0.2748,0.0216
gi|6322393,"hypothetical protein YJL068C [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2748,0.003
gi|6322409,"Tdh1p [Saccharomyces cerevisiae S288c]",0.3244,0,0.5009,0,0.138,0
gi|6322434,"Rnr2p [Saccharomyces cerevisiae S288c]",0.3617,3e-04,0.5673,0.0062,0.1971,0.0073
gi|6322468,"Tdh2p [Saccharomyces cerevisiae S288c]",0.4131,0.0691,0.5323,0.0426,NA,NA
gi|6322485,"Bna1p [Saccharomyces cerevisiae S288c]",0.3433,0.0132,0.6708,0.5751,NA,NA
gi|6322505,"Ssc1p [Saccharomyces cerevisiae S288c]",0.3611,1e-04,0.5578,4e-04,0.2249,0.0484
gi|6322529,"Ham1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3641,0.0016
gi|6322564,"Sod1p [Saccharomyces cerevisiae S288c]",0.3942,0.0126,0.7403,0.003,0.4768,6e-04
gi|6322565,"Ado1p [Saccharomyces cerevisiae S288c]",0.4241,0.0422,0.6762,0.0496,0.407,0.0051
gi|6322569,"Cpa2p [Saccharomyces cerevisiae S288c]",0.3679,6e-04,0.5136,0.0017,NA,NA
gi|6322599,"Hom6p [Saccharomyces cerevisiae S288c]",0.2685,0,0.4658,2e-04,0.1915,2e-04
gi|6322608,"Bat2p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1933,0.0449
gi|6322633,"Ura1p [Saccharomyces cerevisiae S288c]",0.5343,0.0023,0.9773,0.7637,0.3086,0
gi|6322639,"Uba1p [Saccharomyces cerevisiae S288c]",0.3044,0,0.4607,0,0.2467,0
gi|6322652,"Ykt6p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2953,0.0049
gi|6322697,"Gpm1p [Saccharomyces cerevisiae S288c]",0.2679,0,0.4508,0,0.1428,0
gi|6322707,"Mrp8p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1509,0.0056
gi|6322732,"Sba1p [Saccharomyces cerevisiae S288c]",0.386,0.0027,0.6997,0.0805,0.3688,0.0098
gi|6322765,"Mdh1p [Saccharomyces cerevisiae S288c]",0.4916,0.0165,0.7389,0.333,NA,NA
gi|6322770,"Vma5p [Saccharomyces cerevisiae S288c]",0.3902,0.141,0.4038,0.041,NA,NA
gi|6322783,"Ynk1p [Saccharomyces cerevisiae S288c]",0.3549,9e-04,0.5623,2e-04,0.198,0.0413
gi|6322790,"Fba1p [Saccharomyces cerevisiae S288c]",0.3295,0,0.5433,0.001,0.3047,0
gi|6322794,"Tma19p [Saccharomyces cerevisiae S288c]",0.2742,1e-04,0.503,0.0036,0.2907,0.001
gi|6322828,"Ura6p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3314,0.0184
gi|6322896,"hypothetical protein YKR043C [Saccharomyces cerevisiae S288c]",0.3141,9e-04,0.5447,0.0096,NA,NA
gi|6322910,"Rps21ap [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1689,0.0354
gi|6322950,"Pck1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1437,0.0015
gi|6322978,"Cof1p [Saccharomyces cerevisiae S288c]",0.2921,8e-04,0.4104,0.0048,0.1858,0.0023
gi|6323002,"Hsp104p [Saccharomyces cerevisiae S288c]",0.3173,0,0.4475,0,0.1086,1e-04
gi|6323011,"Dps1p [Saccharomyces cerevisiae S288c]",0.4031,0.0428,0.6164,0.2076,0.1101,0.0293
gi|6323056,"Ade16p [Saccharomyces cerevisiae S288c]",0.2536,0.0375,0.3548,0.0453,NA,NA
gi|6323072,"Trx1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.4756,9e-04
gi|6323073,"Pdc1p [Saccharomyces cerevisiae S288c]",0.2254,0,0.3537,0,0.1718,0
gi|6323077,"Rps0bp [Saccharomyces cerevisiae S288c]",0.3084,0.0049,0.4199,0.0033,NA,NA
gi|6323104,"Rpl10p [Saccharomyces cerevisiae S288c]",0.3467,0.0336,0.5799,0.0018,NA,NA
gi|6323138,"Ahp1p [Saccharomyces cerevisiae S288c]",0.3869,0,0.6646,0.001,0.459,0
gi|6323196,"Rps31p [Saccharomyces cerevisiae S288c]",0.4039,0,0.6494,1e-04,0.4135,0.0146
gi|6323203,"Idp2p [Saccharomyces cerevisiae S288c]",0.6041,0.0231,1.028,0.7199,0.1928,8e-04
gi|6323207,"Tfs1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3694,5e-04
gi|6323209,"Sam1p [Saccharomyces cerevisiae S288c]",0.2914,0,0.4553,7e-04,0.2684,4e-04
gi|6323331,"Exg1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3584,0.0062
gi|6323333,"Met17p [Saccharomyces cerevisiae S288c]",0.3253,2e-04,0.4505,0.0022,0.1788,0.0274
gi|6323335,"Aco1p [Saccharomyces cerevisiae S288c]",0.4193,0.0319,0.6505,0.1001,NA,NA
gi|6323371,"Rpp0p [Saccharomyces cerevisiae S288c]",0.3804,0.0164,0.6242,0.1906,NA,NA
gi|6323386,"Tal1p [Saccharomyces cerevisiae S288c]",0.2137,0,0.3455,3e-04,0.1511,0
gi|6323452,"Ura4p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3148,2e-04
gi|6323470,"Car2p [Saccharomyces cerevisiae S288c]",0.3382,0,0.6189,0.0025,0.2126,0.0181
gi|6323509,"Erg13p [Saccharomyces cerevisiae S288c]",0.2001,1e-04,0.3633,0.0018,0.1667,2e-04
gi|6323530,"Ura5p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3009,2e-04
gi|6323562,"Cpr3p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1823,0.0045
gi|6323570,"Dak1p [Saccharomyces cerevisiae S288c]",0.3283,1e-04,0.5594,1e-04,NA,NA
gi|6323613,"Tsa1p [Saccharomyces cerevisiae S288c]",0.2418,0,0.3439,2e-04,0.1546,0
gi|6323639,"Glo1p [Saccharomyces cerevisiae S288c]",0.3984,0.018,0.6013,0.0263,NA,NA
gi|6323669,"hypothetical protein YMR027W [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2822,0.0016
gi|6323681,"Ccs1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2613,0.0231
gi|6323725,"Sec14p [Saccharomyces cerevisiae S288c]",0.3604,0.0043,0.5324,0.0307,0.249,0
gi|6323746,"hypothetical protein YMR099C [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3454,0.0263
gi|6323752,"Pgm2p [Saccharomyces cerevisiae S288c]",0.4998,0,0.7993,0.0422,0.2679,7e-04
gi|6323763,"Asc1p [Saccharomyces cerevisiae S288c]",0.3278,2e-04,0.512,0.0016,0.1506,1e-04
gi|6323821,"Ald3p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2167,2e-04
gi|6323826,"Ddr48p [Saccharomyces cerevisiae S288c]",0.2454,0.0029,0.4343,0.0026,NA,NA
gi|6323828,"Pai3p [Saccharomyces cerevisiae S288c]",0.6449,0.0101,1.636,0.3101,NA,NA
gi|6323840,"Hsc82p [Saccharomyces cerevisiae S288c]",0.2043,0.0033,0.4291,0.0392,0.2478,0.0169
gi|6323861,"Pfk2p [Saccharomyces cerevisiae S288c]",0.3723,0.0038,0.5534,0.001,NA,NA
gi|6323873,"Gua1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2592,0.0474
gi|6323882,"hypothetical protein YMR226C [Saccharomyces cerevisiae S288c]",0.3301,2e-04,0.5111,1e-04,NA,NA
gi|6323961,"Adh2p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1782,0.0015
gi|6323967,"Gas1p [Saccharomyces cerevisiae S288c]",0.3692,0.0271,0.5106,0.0187,NA,NA
gi|6323980,"Adh6p [Saccharomyces cerevisiae S288c]",0.3017,1e-04,0.4533,0.0083,NA,NA
gi|6324055,"Gor1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2049,0.0399
gi|6324088,"Zwf1p [Saccharomyces cerevisiae S288c]",0.2538,0.0034,0.445,9e-04,0.1716,0.0337
gi|6324120,"Ssb2p [Saccharomyces cerevisiae S288c]",0.2487,0,0.3744,0,NA,NA
gi|6324151,"Rps3p [Saccharomyces cerevisiae S288c]",0.3118,NA,0.5456,0.0373,NA,NA
gi|6324194,"Fpr1p [Saccharomyces cerevisiae S288c]",0.4613,4e-04,0.8143,0.0021,0.6339,0.026
gi|6324195,"hypothetical protein YNL134C [Saccharomyces cerevisiae S288c]",0.5358,0.1258,0.6693,0.0193,0.4321,0.0057
gi|6324212,"Mls1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2651,0.0028
gi|6324225,"Leu4p [Saccharomyces cerevisiae S288c]",0.3236,0.034,0.4914,0.1161,NA,NA
gi|6324250,"Tpm1p [Saccharomyces cerevisiae S288c]",0.3211,0.0238,0.5607,0.0318,0.3234,0.0239
gi|6324283,"Lap2p [Saccharomyces cerevisiae S288c]",0.4351,0.0295,0.5115,0.0085,NA,NA
gi|6324312,"Pub1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2328,0.0049
gi|6324313,"Pbi2p [Saccharomyces cerevisiae S288c]",0.6914,0.027,1.5542,0.018,0.4754,0.001
gi|6324433,"Cdc33p [Saccharomyces cerevisiae S288c]",0.2745,0.0449,0.435,0.0698,0.2004,0.0027
gi|6324463,"Zeo1p [Saccharomyces cerevisiae S288c]",0.4516,8e-04,0.8594,0.1805,NA,NA
gi|6324486,"Adh1p [Saccharomyces cerevisiae S288c]",0.2747,0,0.416,0,0.1627,0
gi|6324580,"Sgt2p [Saccharomyces cerevisiae S288c]",0.306,0.0035,0.485,0.0062,0.1842,0.0075
gi|6324601,"Sti1p [Saccharomyces cerevisiae S288c]",0.3473,0,0.5503,1e-04,0.1952,1e-04
gi|6324759,"Gsp2p [Saccharomyces cerevisiae S288c]",0.448,0.0019,0.6173,0.0034,0.3207,0.0023
gi|6324804,"Wtm1p [Saccharomyces cerevisiae S288c]",0.3359,0.0056,0.4698,0.0032,0.2648,0.0138
gi|6324859,"Rdl1p [Saccharomyces cerevisiae S288c]",0.41,0.004,0.8154,0.066,0.3104,0.002
gi|6324911,"Ala1p [Saccharomyces cerevisiae S288c]",0.2933,0,0.5098,0.009,0.2241,4e-04
gi|6324945,"Rps12p [Saccharomyces cerevisiae S288c]",0.2069,0.0096,0.3468,0.0188,NA,NA
gi|6324951,"Gdh1p [Saccharomyces cerevisiae S288c]",0.3262,4e-04,0.4728,2e-04,0.1848,0.0015
gi|6324982,"Sam4p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3328,0.0038
gi|6325006,"Rpl36bp [Saccharomyces cerevisiae S288c]",0.4022,0.0082,0.6455,0.0756,NA,NA
gi|6325016,"Hsp82p [Saccharomyces cerevisiae S288c]",0.2127,0.0081,0.2944,0.0296,NA,NA
gi|6325031,"hypothetical protein YPL225W [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2394,0.0287
gi|6325097,"Cdc60p [Saccharomyces cerevisiae S288c]",0.291,1e-04,0.4868,3e-04,0.2346,1e-04
gi|6325103,"Pep4p [Saccharomyces cerevisiae S288c]",0.3971,0.0518,0.6164,0.005,NA,NA
gi|6325112,"Kes1p [Saccharomyces cerevisiae S288c]",0.2761,3e-04,0.3916,0,NA,NA
gi|6325126,"Rpl5p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.1916,0.049
gi|6325140,"Idi1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.3913,0.0076
gi|6325146,"Car1p [Saccharomyces cerevisiae S288c]",NA,NA,NA,NA,0.2644,0.0037
gi|6325151,"Sse1p [Saccharomyces cerevisiae S288c]",0.2868,0,0.4166,0,0.1592,0
gi|6325196,"Ald6p [Saccharomyces cerevisiae S288c]",0.3612,0.0051,0.4551,3e-04,0.2504,0.0034
gi|6325229,"Erg10p [Saccharomyces cerevisiae S288c]",0.3211,0.1391,0.404,0.0242,NA,NA
gi|6325326,"Spe3p [Saccharomyces cerevisiae S288c]",0.3224,0.0032,0.6706,0.0382,0.3562,0
gi|6325331,"Tkl1p [Saccharomyces cerevisiae S288c]",0.3381,0.002,0.4258,0.0041,0.2479,0
gi|6325384,"hypothetical protein YPR127W [Saccharomyces cerevisiae S288c]",0.3846,0.0146,0.73,0.3146,0.2682,1e-04
gi|6325403,"Asn1p [Saccharomyces cerevisiae S288c]",0.3059,0.0015,0.4485,0.0171,0.2491,0.0171
gi|6325418,"Gph1p [Saccharomyces cerevisiae S288c]",0.281,0.004,0.3487,4e-04,NA,NA
gi|86558907,"Rhr2p [Saccharomyces cerevisiae S288c]",0.3554,0,0.5816,0,0.4111,0
gi|9755343,"hypothetical protein YNR034W-A [Saccharomyces cerevisiae S288c]",0.4625,2e-04,0.7977,0.1291,0.4181,0.0081
